id,name,ingredient_type,core_ingredient_id,category,subcategory,is_core_raw,is_edible,review_status,usage_count,reason
4751,猪展肉,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4752,猪扇骨,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4753,猪手,other_food,,扩展食材,other_food,0,1,review,5,菜谱实际使用名称，待进一步规范
4754,猪板油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4755,猪板筋,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4756,猪梅肉,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4757,猪梅花肉,other_food,,扩展食材,other_food,0,1,review,3,菜谱实际使用名称，待进一步规范
4758,猪棒骨,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4759,猪油,seasoning,,扩展食材,seasoning,0,1,verified,41,调味料
4760,猪油和色拉油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4761,猪油或其它油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4762,猪油或橄榄油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4763,猪油或者肥肉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4764,猪油油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4765,猪油渣,processed,,扩展食材,processed,0,1,verified,4,加工、半成品、乳制品或饮品
4766,猪爽肉/猪颈肉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4767,猪瘦肉/五花肉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4768,猪瘦肉/猪骨,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4769,猪瘦肉或五花肉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4770,猪筒骨,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4771,猪绞肉,other_food,,扩展食材,other_food,0,1,review,3,菜谱实际使用名称，待进一步规范
4772,猪耳朵,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4773,猪耳豆角,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4774,猪肉/牛肉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4775,猪肉/鸡肉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4776,猪肉丁丁,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4777,猪肉丸,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4778,猪肉丸子,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4779,猪肉切条,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4780,猪肉切片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4781,猪肉小排,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4782,猪肉带点肥,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4783,猪肉或者肉馅,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4784,猪肉末或牛肉末,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4785,猪肉条,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4786,猪肉榨油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4787,猪肉泥,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4788,猪肉渣,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4789,猪肉皮,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4790,猪肉薄片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4791,猪肉馅儿,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4792,猪肋骨,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4793,猪肘子,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4794,猪肚汤包,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4795,猪肚菇,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4796,猪肝/猪肉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4797,猪肠,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4798,猪肥肠,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4799,猪脊骨,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4800,猪脸,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4801,猪腔骨,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4802,猪腰,other_food,,扩展食材,other_food,0,1,review,11,菜谱实际使用名称，待进一步规范
4803,猪腰子,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4804,猪腱肉,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4805,猪血丸子,processed,,扩展食材,processed,0,1,verified,2,加工、半成品、乳制品或饮品
4806,猪蹄髈,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4807,猪软骨肉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4808,猪里,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4809,猪里肌,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4810,猪里脊/猪腿肉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4811,猪里脊切丝,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4812,猪里脊肉丝,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4813,猪里脊肉片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4814,猪铁脊,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4815,猪面肉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4816,猪骨/猪瘦肉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4817,猪骨汤,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4818,猪黄管,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4819,猪龙骨,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4820,猪🐷瘦肉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4821,玄米油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4822,玉兰片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4823,玉兰花,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4824,玉子豆腐,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4825,玉竹,other_food,,扩展食材,other_food,0,1,review,5,菜谱实际使用名称，待进一步规范
4826,玉米定粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4827,玉米尖,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4828,玉米油,seasoning,,扩展食材,seasoning,0,1,verified,60,调味料
4829,玉米油/橄榄油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4830,玉米油/花生油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4831,玉米油或者其他油也可,generic,,扩展食材,generic,0,1,review,1,宽泛名称，保留原义而不猜测具体品种
4832,玉米油或花生油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4833,玉米淀粉,seasoning,,扩展食材,seasoning,0,1,verified,109,调味料
4834,玉米淀粉/生粉,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4835,玉米粉,processed,,扩展食材,processed,0,1,verified,4,加工、半成品、乳制品或饮品
4836,玉米粒,other_food,,扩展食材,other_food,0,1,review,48,菜谱实际使用名称，待进一步规范
4837,玉米粒/胡萝卜粒/豆角,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4838,玉米罐头,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4839,玉米豆,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4840,玉米青豆,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4841,玉米面,other_food,,扩展食材,other_food,0,1,review,9,菜谱实际使用名称，待进一步规范
4842,玉米香肠,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4843,玉米🌽,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4844,王不留行,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4845,王后高粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4846,王守义十三香,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
4847,王守义炖肉包,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4848,王守义花椒粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4849,王家渡香肠,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4850,王致和大块腐乳,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4851,王致和酱豆腐汤儿,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4852,玫瑰大头菜,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4853,玫瑰海盐,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4854,玫瑰烹饪醋,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4855,玫瑰盐,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4856,玫瑰盐胡椒粉,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4857,玫瑰腐乳,seasoning,,扩展食材,seasoning,0,1,verified,3,调味料
4858,玫瑰露酒,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
4859,珍珠立鱼,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4860,珍珠马蹄,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4861,珠江御品蚝油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4862,球形圆白菜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4863,瑶柱,other_food,,扩展食材,other_food,0,1,review,19,菜谱实际使用名称，待进一步规范
4864,瓢儿白,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4865,瓣,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4866,瓶盖料酒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4867,瓶盖橄榄油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4868,瓶盖橄榄油或植物油,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
4869,瓶转几下黑胡椒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4870,瓶黄酒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4871,瓷勺冰糖老抽,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4872,瓷勺味啉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4873,瓷勺料酒,seasoning,,扩展食材,seasoning,0,1,verified,3,调味料
4874,瓷勺油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4875,瓷勺淀粉,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4876,瓷勺烹大师鲣鱼粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4877,瓷勺牛肉酱,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4878,瓷勺猪油或花生油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4879,瓷勺生抽,seasoning,,扩展食材,seasoning,0,1,verified,7,调味料
4880,瓷勺红糖,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4881,瓷勺老抽,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4882,瓷勺蚝油,seasoning,,扩展食材,seasoning,0,1,verified,4,调味料
4883,瓷勺豆瓣酱,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4884,瓷勺郫县豆瓣酱,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4885,瓷勺酱油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4886,瓷勺陈醋,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4887,瓷匙李锦记黑椒汁,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4888,瓷匙蚝油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4889,甘兰,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4890,甘汁园玉米淀粉,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4891,甘草,other_food,,扩展食材,other_food,0,1,review,3,菜谱实际使用名称，待进一步规范
4892,甘蔗一根,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4893,甘蔗水,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4894,甜品,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4895,甜杏仁,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4896,甜梅菜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4897,甜椒粉/孜然粉/其它香料,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4898,甜椰丝,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4899,甜玉米粒,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4900,甜米酒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4901,甜红椒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4902,甜菊糖,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
4903,甜菜脯,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4904,甜葱,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4905,甜辣味萝卜干,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4906,甜酒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4907,甜酒酿,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4908,甜面酱,seasoning,,扩展食材,seasoning,0,1,verified,72,调味料
4909,甜面酱/蕃茄酱,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4910,生咸蛋黄,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4911,生咸鸭蛋,processed,,扩展食材,processed,0,1,verified,4,加工、半成品、乳制品或饮品
4912,生姜块,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4913,生姜大葱,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4914,生姜大蒜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4915,生姜大蒜子,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4916,生姜大蒜白糖,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4917,生姜或生姜粉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4918,生姜汁,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4919,生姜沫,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4920,生姜泡水,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4921,生姜泥,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4922,生姜片姜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4923,生姜粉,seasoning,,扩展食材,seasoning,0,1,verified,6,调味料
4924,生姜粒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4925,生姜葱,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4926,生姜葱花,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4927,生或熟亚麻籽,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4928,生抽,seasoning,,扩展食材,seasoning,0,1,verified,3325,调味料
4929,生抽-老抽-料酒-淀粉,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4930,生抽/海鲜酱油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4931,生抽/老抽,composite,,扩展食材,composite,0,1,review,3,疑似复合名称，组成未完全确认
4932,生抽/蒸鱼豉油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4933,生抽/蚝油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4934,生抽/酱油,seasoning,,扩展食材,seasoning,0,1,verified,3,调味料
4935,生抽一定是活虾也可不放,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4936,生抽二分之一料酒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4937,生抽二分之一老抽,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4938,生抽可放可不放,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4939,生抽和一点点老抽,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4940,生抽或海鲜酱油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4941,生抽或白糖,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4942,生抽或美味鲜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4943,生抽或者蒸鱼豉油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4944,生抽灵活掌握,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4945,生抽老抽,seasoning,,扩展食材,seasoning,0,1,verified,6,调味料
4946,生抽老抽耗油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4947,生抽老抽花椒油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4948,生抽老抽蚝油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4949,生抽老抽蚝油淀粉,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4950,生抽老抽郫县豆瓣,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4951,生抽老抽酱油,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
4952,生抽老抽醋,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4953,生抽老抽食盐十三香蚝油食油料酒调味品,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4954,生抽耗油盐鸡精香醋白糖,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4955,生抽蚝油白醋辣椒粉蒜泥清水代糖小米辣香油灵魂酱汁,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4956,生抽蚝油盐鸡粉醋,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4957,生抽酱油,seasoning,,扩展食材,seasoning,0,1,verified,9,调味料
4958,生抽醋糖盐鸡精麻油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4959,生抽／蚝油／生粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4960,生晒虾皮,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4961,生板栗,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4962,生油,seasoning,,扩展食材,seasoning,0,1,verified,3,调味料
4963,生米煮熟白米饭,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4964,生粉,processed,,扩展食材,processed,0,1,verified,220,加工、半成品、乳制品或饮品
4965,生粉/淀粉,processed,,扩展食材,processed,0,1,verified,2,加工、半成品、乳制品或饮品
4966,生粉水,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4967,生花生,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4968,生花生米,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4969,生菜/黄瓜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
4970,生菜籽油,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
4971,生葱,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4972,生蒜,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
4973,生虾仁,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4974,生虾肉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4975,生食蛋,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4976,生鲜鸡腿,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4977,生鸡蛋黄,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4978,田鸡,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4979,甲鱼,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4980,甲鱼蛋,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4981,电炖锅,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4982,电饭煲小可以只放翅两个腿,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4983,男厨农家豆干,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4984,略五香粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4985,略多小葱,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4986,略多油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4987,略木耳,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4988,略盐,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4989,略食油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4990,番茄中等,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4991,番茄切块,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4992,番茄汁/沙司,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
4993,番茄汁制作,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4994,番茄沙司,processed,,扩展食材,processed,0,1,verified,17,加工、半成品、乳制品或饮品
4995,番茄火锅底料,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
4996,番茄炒蛋,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4997,番茄炖牛腩,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4998,番茄番茄,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
4999,番茄细丁,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5000,番茄罗勒意面,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5001,番茄肉丸,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
5002,番茄肉酱,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
5003,番茄膏,processed,,扩展食材,processed,0,1,verified,8,加工、半成品、乳制品或饮品
5004,番茄酱,seasoning,,扩展食材,seasoning,0,1,verified,146,调味料
5005,番茄酸汤料包,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5006,番茄🍅,other_food,,扩展食材,other_food,0,1,review,5,菜谱实际使用名称，待进一步规范
5007,番薯/地瓜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
5008,番薯叶,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5009,番薯粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5010,番薯藤,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5011,番鸭,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5012,疙瘩咸菜,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
5013,瘦,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5014,瘦肉,generic,,扩展食材,generic,0,1,review,2,宽泛名称，保留原义而不猜测具体品种
5015,瘦肉丁,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5016,瘦肉丝,other_food,,扩展食材,other_food,0,1,review,6,菜谱实际使用名称，待进一步规范
5017,瘦肉或肉末,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
5018,瘦肉末,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5019,瘦肉猪肉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5020,瘦肉馅,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5021,白/黑胡椒粉,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
5022,白不老,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5023,白不老豆角,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
5024,白兰地,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
5025,白冰糖,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
5026,白味噌,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5027,白味增,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5028,白子,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5029,白寇,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
5030,白开水,other_food,,扩展食材,other_food,0,1,review,5,菜谱实际使用名称，待进一步规范
5031,白开水或高汤,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
5032,白料酒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
5033,白条或者小麻鱼,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
5034,白条虾,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
5035,白水,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
