id,original_name,cleaned_name,changed,rules
55659,爽口木耳,爽口木耳,0,未修改
55661,🍤🍠🥦大虾紫薯西兰花沙拉,大虾紫薯西兰花沙拉,1,删除装饰符号
55686,超级下饭焖鸭肉,焖鸭肉,1,删除营销定语
55712,卤肉饭,卤肉饭,0,未修改
55727,炖羊肉,炖羊肉,0,未修改
55729,炝炒土豆丝,炝炒土豆丝,0,未修改
55832,老坛盐水酸辣鸡,老坛盐水酸辣鸡,0,未修改
55862,炒三丁,炒三丁,0,未修改
55869,【黑暗料理】拉面泡饭,黑暗料理 拉面泡饭,1,展开标题方括号
55870,避风塘炒虾仁,避风塘炒虾仁,0,未修改
55876,豆腐丸子汤,豆腐丸子汤,0,未修改
55884,超级下饭的酱烧茄条,酱烧茄条,1,删除营销定语
55906,海带冬瓜沙白汤,海带冬瓜沙白汤,0,未修改
55929,超下饭❗️好吃到舔盘的香辣鱿鱼须🔥,️好吃到舔盘的香辣鱿鱼须,1,删除营销定语；删除装饰符号
55942,补血养颜🐔乌鸡汤,补血养颜乌鸡汤,1,删除装饰符号
55943,懒人必学❗️香嫩多汁香菇滑鸡,必学️香嫩多汁香菇滑鸡,1,删除营销定语；删除装饰符号
55946,宿舍小电锅红烧排骨,宿舍小电锅红烧排骨,0,未修改
55958,番茄豆腐巴沙鱼，这哪里是减脂食谱简直是下饭神器,番茄豆腐巴沙鱼,1,删除宣传后句
56017,赣·蒜薹炒肉,赣·蒜薹炒肉,0,未修改
56018,鲜掉眉毛的鲍鱼鲜虾粥,鲜掉眉毛的鲍鱼鲜虾粥,0,未修改
56039,低油快手版豆腐干酱炒茭白毛豆,低油快手版豆腐干酱炒茭白毛豆,0,未修改
56054,宝宝身高不用愁                    🔥鸡汁罗宋汤🔥,宝宝身高不用愁 鸡汁罗宋汤,1,删除装饰符号
56081,红烧狮子头,红烧狮子头,0,未修改
56084,酸菜土豆煲《下饭菜系列001》,酸菜土豆煲下饭菜系列001,1,未修改
56131,家庭餐厅之酸菜鱼,家庭餐厅之酸菜鱼,0,未修改
56138,罗宋汤,罗宋汤,0,未修改
56172,土豆炒豆角（四季豆）,土豆炒豆角,1,删除括号说明
56175,凉拌秋葵,凉拌秋葵,0,未修改
56182,简单到令人发指的香菇蒸滑鸡，低脂又美味,到令人发指的香菇蒸滑鸡,1,删除营销定语；删除宣传后句
56251,前菜—四季豆莲花白秋葵芝麻凉拌菜（1人份）,前菜—四季豆莲花白秋葵芝麻凉拌菜,1,删除括号说明
56280,辣子鸡块,辣子鸡块,0,未修改
56286,❗从小就爱吃妈妈做的腌黄瓜❗清脆小黄瓜🥒❗配粥馒头都好吃❗,从小就爱吃妈妈做的腌黄瓜清脆小黄瓜配粥馒头都好吃,1,删除装饰符号
56318,红烧鸡翅根（新手版）,红烧鸡翅根,1,删除括号说明
56355,【家常菜】上海红烧鲳鱼,上海红烧鲳鱼,1,删除开头标签
56368,金针菇玉子豆腐,金针菇玉子豆腐,0,未修改
56381,炒鸡蛋和豆腐皮,炒鸡蛋和豆腐皮,0,未修改
56394,辣白菜炒鹅蛋,辣白菜炒鹅蛋,0,未修改
56411,鲍菇炖牛肉,鲍菇炖牛肉,0,未修改
56417,腰果虾仁,腰果虾仁,0,未修改
56436,浓香番茄炖牛腩（铸铁锅版）,浓香番茄炖牛腩,1,删除括号说明
56480,白灼油麦菜,白灼油麦菜,0,未修改
56532,家常炸酱面,家常炸酱面,0,未修改
56538,不正宗版美味大盘鸡，比普通炖鸡多几种风味，家常可做快手菜！,不正宗版美味大盘鸡,1,删除宣传后句
56561,低脂营养早餐-小米海参粥,早餐-小米海参粥,1,删除营销定语
56602,京味儿白水熬白菜，极致简单,京味儿白水熬白菜,1,删除宣传后句
56622,简单美味的红烧鸡翅根,红烧鸡翅根,1,删除营销定语
56627,鲜香清淡的下饭菜：鸡蛋海米炒黄瓜,鲜香清淡的下饭菜：鸡蛋海米炒黄瓜,0,未修改
56638,豆角洋芋蒸面条,豆角洋芋蒸面条,0,未修改
56677,最爱吃的辣椒炒茄子,最爱吃的辣椒炒茄子,0,未修改
56678,干煸豆角（家常菜）,干煸豆角,1,删除括号说明
56683,油豆腐红烧肉（快手又酥烂）高压锅版,油豆腐红烧肉高压锅版,1,删除括号说明
56741,腊肠扁豆,腊肠扁豆,0,未修改
56810,水煮牛肉 家庭简易版,水煮牛肉 家庭简易版,0,未修改
56811,木耳炒白地瓜,木耳炒白地瓜,0,未修改
56827,爆炒鸭肠下饭菜,爆炒鸭肠下饭菜,0,未修改
56840,煮白粿,煮白粿,0,未修改
56864,鲜甜山药笋壳鱼汤,山药笋壳鱼汤,1,删除营销定语
56873,潮汕家常菜之春菜猪肉,潮汕家常菜之春菜猪肉,0,未修改
56876,鲜掉眉毛的腌笃鲜,鲜掉眉毛的腌笃鲜,0,未修改
56886,特色白菜炖豆腐（私人笔记）,特色白菜炖豆腐,1,删除括号说明
56892,爆炒鸡腿肉宫廷秘制,爆炒鸡腿肉宫廷秘制,0,未修改
56929,上汤娃娃菜,上汤娃娃菜,0,未修改
56934,鸡蛋椰菜炒粉丝,鸡蛋椰菜炒粉丝,0,未修改
56967,三鲜豆腐-只要豆腐做得鲜，螃蟹随时抛一边。,三鲜豆腐-只要豆腐做得鲜,1,删除宣传后句
56969,辣椒炒鸭胗,辣椒炒鸭胗,0,未修改
56970,5分钟搞定凉拌黄瓜丝,5分钟搞定凉拌黄瓜丝,0,未修改
56974,新手小白焦溜豆腐,新手小白焦溜豆腐,0,未修改
56981,茄子豆角（少油版）,茄子豆角,1,删除括号说明
56994,蒜蓉上海青,蒜蓉上海青,0,未修改
57011,香芹木耳蒸鸡,香芹木耳蒸鸡,0,未修改
57016,蒜蓉粉丝清蒸龙虾（小青龙）,蒜蓉粉丝清蒸龙虾,1,删除括号说明
57041,玉米胡萝卜排骨汤,玉米胡萝卜排骨汤,0,未修改
57058,鸡汤烩莲夹,鸡汤烩莲夹,0,未修改
57072,花甲 冬瓜汤（沙白贝/蛤蜊/青口/波波贝）,花甲 冬瓜汤,1,删除括号说明
57089,肉末粉丝小白菜,肉末粉丝小白菜,0,未修改
57092,春笋炖牛腩,春笋炖牛腩,0,未修改
57131,排骨炖豆角,排骨炖豆角,0,未修改
57146,快手卤肥肠                   （附：爆炒肥肠）,卤肥肠,1,删除括号说明；删除营销定语
57152,综合海鲜蛋羹（虾仁文蛤炖蛋）,综合海鲜蛋羹,1,删除括号说明
57154,大蒜炒猪血,大蒜炒猪血,0,未修改
57184,清蒸鳕鱼（简单不腥超好吃）,清蒸鳕鱼,1,删除括号说明
57190,茄汁煎豆腐（减脂晚餐）,茄汁煎豆腐,1,删除括号说明
57220,干煸知了猴,干煸知了猴,0,未修改
57249,迷迭香：羊排炖萝卜,迷迭香：羊排炖萝卜,0,未修改
57254,莴笋肉片,莴笋肉片,0,未修改
57368,鲜上加鲜，干贝风味炒虾仁,鲜上加鲜,1,删除宣传后句
57375,清炒西葫芦,清炒西葫芦,0,未修改
57383,好吃到泪流满面😭的酸辣面🍜,到泪流满面的酸辣面,1,删除营销定语；删除装饰符号
57416,超香超下饭的外婆菜炒蛋,香超下饭的外婆菜炒蛋,1,删除营销定语
57426,凉拌酸辣大白菜,凉拌酸辣大白菜,0,未修改
57450,手撕包菜 | 饭店味道,手撕包菜 | 饭店味道,0,未修改
57487,缤纷龙利鱼 简单快手,缤纷龙利鱼 简单快手,0,未修改
57501,快手菜～青椒香菇木耳炒肉,菜～青椒香菇木耳炒肉,1,删除营销定语
57536,蒸板栗🌰原汁原味才最美味,蒸板栗原汁原味才最美味,1,删除装饰符号
57559,清炖牛肉汤,清炖牛肉汤,0,未修改
57577,好吃到没朋友的孜然鸡肉块,到没朋友的孜然鸡肉块,1,删除营销定语
57612,减脂素菜豆皮卷,素菜豆皮卷,1,删除营销定语
57629,灯笼椒洋葱炒花甲,灯笼椒洋葱炒花甲,0,未修改
57658,清炒菜心,清炒菜心,0,未修改
57660,茶叶虾,茶叶虾,0,未修改
57674,#不讲究#茄汁贡丸意面,茄汁贡丸意面,1,删除话题说明
57718,家常蚝油牛肉,家常蚝油牛肉,0,未修改
57745,减肥餐之洋葱炒木耳,减肥餐之洋葱炒木耳,0,未修改
57763,超级下饭的素炒平菇,素炒平菇,1,删除营销定语
57781,冬瓜排骨汤,冬瓜排骨汤,0,未修改
57789,红烧武昌鱼,红烧武昌鱼,0,未修改
57797,家常版芙蓉鲜蔬汤（菠菜）,芙蓉鲜蔬汤,1,删除括号说明；删除场景定语
57810,新版珍珠翡翠白玉汤,新版珍珠翡翠白玉汤,0,未修改
57831,糖醋白萝卜,糖醋白萝卜,0,未修改
57866,盐焗鸡爪（家常版，秒杀外面加色素的鸡爪）,盐焗鸡爪,1,删除括号说明
57870,洋葱炒回锅肉,洋葱炒回锅肉,0,未修改
57875,火腿肠玉米粒,火腿肠玉米粒,0,未修改
57880,番茄豆腐汤,番茄豆腐汤,0,未修改
57929,咖喱鸡,咖喱鸡,0,未修改
57931,茄汁鲅鱼,茄汁鲅鱼,0,未修改
57946,清蒸桂鱼,清蒸桂鱼,0,未修改
57983,南瓜土豆汤。,南瓜土豆汤,1,删除宣传后句
57988,超鲜低卡减脂汤—小白菜鸡蛋豆腐汤,鲜低卡减脂汤—小白菜鸡蛋豆腐汤,1,删除营销定语
58033,宫爆鸡丁|家常做法,宫爆鸡丁|家常做法,0,未修改
58034,低脂好吃的冬瓜炖木耳,冬瓜炖木耳,1,删除营销定语
58041,醋溜大白菜,醋溜大白菜,0,未修改
58070,板栗红烧肉,板栗红烧肉,0,未修改
58116,鲜虾芒果鳄梨沙拉,鲜虾芒果鳄梨沙拉,0,未修改
58135,红烧泥鳅--快速搞定家常菜，告诉你提高做菜效率的小秘密,红烧泥鳅--快速搞定家常菜,1,删除宣传后句
58141,柠檬鸭,柠檬鸭,0,未修改
58186,炒方便面,炒方便面,0,未修改
58194,湘菜—辣椒炒腊牛肉,湘菜—辣椒炒腊牛肉,0,未修改
58212,小葱炒鸡蛋,小葱炒鸡蛋,0,未修改
58262,超简单超好吃的菠萝炒肉,菠萝炒肉,1,删除营销定语
58270,红烧蒜蓉龙利鱼,红烧蒜蓉龙利鱼,0,未修改
58313,‼️陕西人的粉汤羊血,‼️陕西人的粉汤羊血,0,未修改
58338,韭菜炒小虾（河虾）快手菜做法,韭菜炒小虾快手菜做法,1,删除括号说明
58340,炸胡椒蒸牛肉（湖北重口菜）,炸胡椒蒸牛肉,1,删除括号说明
58350,酸辣汤,酸辣汤,0,未修改
58352,素烧蘑菇,素烧蘑菇,0,未修改
58399,博山硬炸肉,博山硬炸肉,0,未修改
58405,鲍鱼红烧肉 2020年夜饭系列【大酱日记】,鲍鱼红烧肉 2020年夜饭系列【大酱日记】,0,未修改
58413,清炖萝卜牛腩（伊莱特能量土锅）,清炖萝卜牛腩,1,删除括号说明
58420,零难度【蚂蚁上树】饭扫光~,零难度【蚂蚁上树】饭扫光,1,未修改
58433,海胆炒饭,海胆炒饭,0,未修改
58454,糖醋小排,糖醋小排,0,未修改
58477,湖北名物皮蛋冬瓜汤,湖北名物皮蛋冬瓜汤,0,未修改
58480,客家咸鸭,客家咸鸭,0,未修改
58489,解腻开胃的凉拌火烧茄子 夏日限定,解腻开胃的凉拌火烧茄子 夏日限定,0,未修改
58490,减脂期超爱‼️高颜值营养卷饼吃起来🔥,期超爱‼️高颜值营养卷饼吃起来,1,删除营销定语；删除装饰符号
58495,蒜苔炒海乌,蒜苔炒海乌,0,未修改
58502,日剧经典，日式土豆炖牛肉,日剧经典,1,删除宣传后句
58549,家常版锅包肉,锅包肉,1,删除场景定语
58556,虫草花炖鸡汤,虫草花炖鸡汤,0,未修改
58581,番茄蛋汤,番茄蛋汤,0,未修改
58594,杭椒炒牛柳,杭椒炒牛柳,0,未修改
58610,鼓油鸡,鼓油鸡,0,未修改
58614,包菜胡萝卜炒粉丝,包菜胡萝卜炒粉丝,0,未修改
58617,桃花流水鳜鱼肥，葱油味蒸鳜鱼，新手可以显摆的待客菜,桃花流水鳜鱼肥,1,删除宣传后句
58650,安东炖鸡,安东炖鸡,0,未修改
58696,豆腐羹,豆腐羹,0,未修改
58713,大煮干丝,大煮干丝,0,未修改
58723,清清爽爽的家常炒萝卜片,清清爽爽的家常炒萝卜片,0,未修改
58771,罗定鸳鸯腐竹炒芥菜,罗定鸳鸯腐竹炒芥菜,0,未修改
58814,酸辣藕尖,酸辣藕尖,0,未修改
58825,嘎鱼豆腐汤,嘎鱼豆腐汤,0,未修改
58851,油焖小龙虾,油焖小龙虾,0,未修改
58889,减肥必吃的蚝油生菜,减肥必吃的蚝油生菜,0,未修改
58948,西兰花炒杏鲍菇,西兰花炒杏鲍菇,0,未修改
58951,鸡蛋蒸水豆腐,鸡蛋蒸水豆腐,0,未修改
58952,香甜软糯的番茄土豆浓汤,香甜软糯的番茄土豆浓汤,0,未修改
58988,少油健康款酸菜鱼,款酸菜鱼,1,删除营销定语
58997,肉末炒蒜苗(苍蝇头),肉末炒蒜苗,1,删除括号说明
59018,🔥一分钟学会简单零失败家庭版🔥宫爆鸡丁，鸡肉嫩滑入口,一分钟学会简单零失败家庭版宫爆鸡丁,1,删除宣传后句；删除装饰符号
59032,香菇酿肉，一个字，鲜,香菇酿肉,1,删除宣传后句
59064,回锅肉炒花菜,回锅肉炒花菜,0,未修改
59083,美味飘香蒸槐花😋,飘香蒸槐花,1,删除营销定语；删除装饰符号
59110,丝瓜煎蛋粉丝煲,丝瓜煎蛋粉丝煲,0,未修改
59116,黄花菜煮三层肉,黄花菜煮三层肉,0,未修改
59128,快手零失败豌豆尖鸡蛋豆腐汤,豌豆尖鸡蛋豆腐汤,1,删除营销定语
59174,月子餐炒黄花猪腰,月子餐炒黄花猪腰,0,未修改
59184,白菜肉沫云吞,白菜肉沫云吞,0,未修改
59229,冬瓜花蛤汤,冬瓜花蛤汤,0,未修改
59231,【小高姐】丸子汤,小高姐 丸子汤,1,展开标题方括号
59237,宝宝爱吃版虾仁玉米蓉蒸蛋,宝宝爱吃版虾仁玉米蓉蒸蛋,0,未修改
59242,炝拌菠菜,炝拌菠菜,0,未修改
59250,超级下饭的酱香青椒荷包蛋,酱香青椒荷包蛋,1,删除营销定语
59268,丝瓜炒蛋,丝瓜炒蛋,0,未修改
59270,番茄牛肉拌饭,番茄牛肉拌饭,0,未修改
59279,超级下饭的红烧茄子,红烧茄子,1,删除营销定语
59301,白瓜炒青椒,白瓜炒青椒,0,未修改
59304,好吃不胖的芹菜炒肉丝,不胖的芹菜炒肉丝,1,删除营销定语
59305,萝卜馅饺子,萝卜馅饺子,0,未修改
59330,炸藕海,炸藕海,0,未修改
59334,青豆百合炒虾仁,青豆百合炒虾仁,0,未修改
59344,四季豆炒肉,四季豆炒肉,0,未修改
59377,白灼菜心,白灼菜心,0,未修改
59383,蒜蓉粉丝蒸龙虾,蒜蓉粉丝蒸龙虾,0,未修改
59440,家常版鱼香鸡丝（附有鱼香汁配比）,鱼香鸡丝,1,删除括号说明；删除场景定语
59483,蒜香奶白菜,蒜香奶白菜,0,未修改
59490,赛螃蟹,赛螃蟹,0,未修改
59496,腌菜花子炒杂菜,腌菜花子炒杂菜,0,未修改
59497,酱爆大虾,酱爆大虾,0,未修改
59508,鲜人参虫草花炖排骨 | 蒸箱炖汤,鲜人参虫草花炖排骨 | 蒸箱炖汤,0,未修改
59521,三鲜冻豆腐,三鲜冻豆腐,0,未修改
59547,茭白炒肉,茭白炒肉,0,未修改
59571,茄汁豆腐,茄汁豆腐,0,未修改
59575,家常小龙虾,家常小龙虾,0,未修改
59588,酱烧南瓜土豆（无油菜）,酱烧南瓜土豆,1,删除括号说明
59593,好吃又简单的水笋腊肉,又简单的水笋腊肉,1,删除营销定语
59615,花椰菜茶树菇炒香肠,花椰菜茶树菇炒香肠,0,未修改
59619,清炒蘑菇,清炒蘑菇,0,未修改
59678,菜油炒茄子，香,菜油炒茄子,1,删除宣传后句
59684,桔片爽蒸蛋,桔片爽蒸蛋,0,未修改
59724,能吃三碗饭的开胃菜-酸辣鸡杂,能吃三碗饭的开胃菜-酸辣鸡杂,0,未修改
59726,简单又美味的【自制三鲜炒面】,又美味的【自制三鲜炒面】,1,删除营销定语
59727,西葫芦炒腊肉,西葫芦炒腊肉,0,未修改
59835,不加一滴油“香酥鸡翅”，媲美**基！,不加一滴油香酥鸡翅,1,删除宣传后句
59890,碎肉末炒生菜,碎肉末炒生菜,0,未修改
59905,正宗川味麻婆豆腐,正宗川味麻婆豆腐,0,未修改
59945,香菇红烧肉末,香菇红烧肉末,0,未修改
59947,10分钟搞定！好喝又开胃的番茄豆腐菌菇汤,好喝又开胃的番茄豆腐菌菇汤,1,删除场景引导语
59950,一次成功的粉蒸排骨土豆,一次成功的粉蒸排骨土豆,0,未修改
59953,北鼎珐琅铸铁锅：预热新年！大吉大利柠檬鱼&鸿运当头茄汁猪扒,北鼎珐琅铸铁锅：预热新年,1,删除宣传后句
60013,香菇肉末炒鱿鱼须,香菇肉末炒鱿鱼须,0,未修改
60027,农家小炒肉,农家小炒肉,0,未修改
60042,番茄黑胡椒日本豆腐焗虾,番茄黑胡椒日本豆腐焗虾,0,未修改
60049,百香果胡萝卜鹰嘴豆炖牛腩,百香果胡萝卜鹰嘴豆炖牛腩,0,未修改
60052,家常快手菜之莴苣炒木耳,家常快手菜之莴苣炒木耳,0,未修改
60069,炒青菜,炒青菜,0,未修改
60070,剁椒凉薯,剁椒凉薯,0,未修改
60083,蚂蚁上树 绿豆粉 龙口粉丝版本 干捞粉丝煲 快手,蚂蚁上树 绿豆粉 龙口粉丝版本 干捞粉丝煲 快手,0,未修改
60084,红烧罗非鱼{家常菜},红烧罗非鱼{家常菜},0,未修改
60087,【十大赣菜】余干辣椒炒肉,十大赣菜 余干辣椒炒肉,1,展开标题方括号
60107,小炒子姜鸡（#湘潭篇）,小炒子姜鸡,1,删除括号说明
60120,好吃又美味的减脂鸡肉丸子😋,又美味的减脂鸡肉丸子,1,删除营销定语；删除装饰符号
60126,香煎豆腐,香煎豆腐,0,未修改
60131,炒鸡丁,炒鸡丁,0,未修改
60133,家常蒸茄子,家常蒸茄子,0,未修改
60140,今日便当-黄焖鸡米饭,今日便当-黄焖鸡米饭,0,未修改
60199,黑椒牛肉粒杏鲍菇,黑椒牛肉粒杏鲍菇,0,未修改
60205,番茄木耳炒手撕包菜,番茄木耳炒手撕包菜,0,未修改
60225,娃娃菜炒粉丝,娃娃菜炒粉丝,0,未修改
60240,胡萝卜丝炒肉,胡萝卜丝炒肉,0,未修改
60261,跟饭店一样的鱼香茄子煲,跟饭店一样的鱼香茄子煲,0,未修改
60293,【跟我做不会错】无盐黄瓜炒茄子，新手一学就会，能吃出肉味儿哦！,无盐黄瓜炒茄子,1,删除开头标签；删除说明性后缀；删除宣传后句
60296,家庭版关东煮,关东煮,1,删除场景定语
60343,辣炒花甲｜香辣过瘾，做法也不难,辣炒花甲｜香辣过瘾,1,删除宣传后句
60386,酸甜菠萝炒鸡翅,酸甜菠萝炒鸡翅,0,未修改
60388,肉丁茄子-解决老茄子，不漂亮茄子的家常菜,肉丁茄子-解决老茄子,1,删除宣传后句
60450,巨简单(★‿★)减脂餐 嫩豆腐汤 韩式豆腐汤 低脂高蛋白,餐 嫩豆腐汤 韩式豆腐汤 低脂高蛋白,1,删除括号说明；删除营销定语
60462,耗油鸡片,耗油鸡片,0,未修改
60468,黄瓜胡萝卜炒鸡胸肉+玉米渣杂粮米饭,黄瓜胡萝卜炒鸡胸肉+玉米渣杂粮米饭,0,未修改
60472,香而不腻的销魂粉蒸肉,香而不腻的销魂粉蒸肉,0,未修改
60519,红烧肉鹌鹑蛋,红烧肉鹌鹑蛋,0,未修改
60526,鱼香金针菇,鱼香金针菇,0,未修改
60542,最简易减脂的黄焖鸡         好吃的可以打败外卖,最简易减脂的黄焖鸡 好吃的可以打败外卖,1,未修改
60546,改良版藤椒鸡,改良版藤椒鸡,0,未修改
60547,炒西洋菜,炒西洋菜,0,未修改
60554,芹菜炒肉,芹菜炒肉,0,未修改
60567,家常芦笋炒肉,家常芦笋炒肉,0,未修改
60587,榄菜肉末蒸芥菜胆,榄菜肉末蒸芥菜胆,0,未修改
60606,清汤牛腩,清汤牛腩,0,未修改
60626,黑椒煎鳕鱼,黑椒煎鳕鱼,0,未修改
60633,超级下饭的麻婆豆腐,麻婆豆腐,1,删除营销定语
60654,清炒莴苣,清炒莴苣,0,未修改
60683,酱汁杏鲍菇,酱汁杏鲍菇,0,未修改
60740,豉油皇鸡脚,豉油皇鸡脚,0,未修改
60752,鲜虾仁炒蛋（简单全熟版）,鲜虾仁炒蛋,1,删除括号说明
60769,香葱炒菱角,香葱炒菱角,0,未修改
60791,干锅火腿有机花菜,干锅火腿有机花菜,0,未修改
60799,酸酸的开胃番茄肉丸汤,酸酸的开胃番茄肉丸汤,0,未修改
60805,小美炒蚕豆,小美炒蚕豆,0,未修改
60825,虾皮紫菜汤,虾皮紫菜汤,0,未修改
60845,家庭版麻辣小龙虾+超详细的处理虾过程,麻辣小龙虾+超详细的处理虾过程,1,删除场景定语
60856,好好吃饭之意大利面,好好吃饭之意大利面,0,未修改
60858,酥炸金虾,酥炸金虾,0,未修改
60859,虎皮蛋,虎皮蛋,0,未修改
60871,泰式冬阴功汤,泰式冬阴功汤,0,未修改
60874,栗子鸡,栗子鸡,0,未修改
60883,土豆炒鸡块,土豆炒鸡块,0,未修改
60889,青椒小肉片,青椒小肉片,0,未修改
60890,尖椒干豆腐,尖椒干豆腐,0,未修改
60919,超下饭的土豆炖鸡！鸡肉真的好嫩啊‼️,土豆炖鸡,1,删除营销定语；删除宣传后句
60958,尖椒干豆腐,尖椒干豆腐,0,未修改
60978,腌菜鸡蛋汤,腌菜鸡蛋汤,0,未修改
60979,花甲粉丝煲（不做饭 简单省事！）,花甲粉丝煲,1,删除括号说明
60991,家常炖萝卜牛肉,家常炖萝卜牛肉,0,未修改
61007,毛豆炒雪菜,毛豆炒雪菜,0,未修改
61008,海米冬瓜（汤）,海米冬瓜,1,删除括号说明
61018,开洋丝瓜,开洋丝瓜,0,未修改
61037,芹菜炒腐竹,芹菜炒腐竹,0,未修改
61055,孜然炒馒头,孜然炒馒头,0,未修改
61056,简易版照烧鸡腿,简易版照烧鸡腿,0,未修改
61076,『月澜姐』茼蒿杆炒腊肉 ▏清香开胃好搭配,『月澜姐』茼蒿杆炒腊肉 ▏清香开胃好搭配,0,未修改
61093,水乡一锅鲜,水乡一锅鲜,0,未修改
61096,鱼头豆腐汤,鱼头豆腐汤,0,未修改
61139,酱烧鱿鱼年糕,酱烧鱿鱼年糕,0,未修改
61144,小油菜香菇乱炒,小油菜香菇乱炒,0,未修改
61164,虎皮尖椒,虎皮尖椒,0,未修改
61177,鲜鲜甜甜的电饭煲瑶柱白菜汤,鲜鲜甜甜的电饭煲瑶柱白菜汤,0,未修改
61193,蒜子盘龙鳝,蒜子盘龙鳝,0,未修改
61231,芋头炖牛筋,芋头炖牛筋,0,未修改
61240,家常版干煸豆角,干煸豆角,1,删除场景定语
61259,隔水慢炖酒糟肉,隔水慢炖酒糟肉,0,未修改
61295,经典家常菜：土豆🥔拌茄子🍆,经典家常菜：土豆拌茄子,1,删除装饰符号
61309,鸡蛋滑虾仁，满满的蛋白质哦,鸡蛋滑虾仁,1,删除宣传后句
61320,牛肉麻婆豆腐,牛肉麻婆豆腐,0,未修改
61325,凉瓜炒蛋,凉瓜炒蛋,0,未修改
61329,菠萝炒鸡杂,菠萝炒鸡杂,0,未修改
61339,香辣三黄鸡,香辣三黄鸡,0,未修改
61374,非常清口的凉拌生菜,清口的凉拌生菜,1,删除营销定语
61397,姜爆鸭（仔姜炒仔鸭）,姜爆鸭,1,删除括号说明
61398,媲美茶餐廳的腐皮捲,媲美茶餐廳的腐皮捲,0,未修改
61399,【升级版】胡适夫人江东秀的金包银蛋炒饭,升级版 胡适夫人江东秀的金包银蛋炒饭,1,展开标题方括号
61413,家常鲫鱼烧法简单很入味,家常鲫鱼烧法简单很入味,0,未修改
61424,妈妈牌潮式咸菜,妈妈牌潮式咸菜,0,未修改
61433,盐菜扣肉,盐菜扣肉,0,未修改
61444,私家小炒肉,私家小炒肉,0,未修改
61454,《莫干山的豆制品》鱼头豆腐汤，汤白，豆腐滑嫩,莫干山的豆制品鱼头豆腐汤,1,删除宣传后句
61455,懒人黄焖鸡（厨房小白都能学会的土豆炒鸡块）,黄焖鸡,1,删除括号说明；删除营销定语
61460,香菇油菜（超级简单）,香菇油菜,1,删除括号说明
61471,美味下饭的锅塌豆腐,锅塌豆腐,1,删除营销定语
61487,鲫鱼豆腐汤（奶白汤）,鲫鱼豆腐汤,1,删除括号说明
61508,快手菜超下饭的菜花炒腊肉,菜超下饭的菜花炒腊肉,1,删除营销定语
61515,鲅鱼丸子,鲅鱼丸子,0,未修改
61555,盐烤梭子蟹,盐烤梭子蟹,0,未修改
61607,“又酸又菜又多鱼”的酸菜鱼（不需要调料包详细版）,又酸又菜又多鱼的酸菜鱼,1,删除括号说明
61609,排骨土豆炖豆角,排骨土豆炖豆角,0,未修改
61637,加拿大海参鸡骨架汤饭,加拿大海参鸡骨架汤饭,0,未修改
61640,辣椒香菜炒肉丝,辣椒香菜炒肉丝,0,未修改
61646,家常蒸菜—芋头蒸肉,家常蒸菜—芋头蒸肉,0,未修改
61648,家常菜小朋友喜欢的玉米笋蔬菜肉丝,家常菜小朋友喜欢的玉米笋蔬菜肉丝,0,未修改
61653,菜心烧豆腐 煎豆腐这样吃,菜心烧豆腐 煎豆腐这样吃,0,未修改
61671,胡萝卜莴笋烧鸡,胡萝卜莴笋烧鸡,0,未修改
61684,辣辣手撕包菜,辣辣手撕包菜,0,未修改
61702,【素炒上海青】🥬简易版健康又美味,素炒上海青 简易版健康又美味,1,展开标题方括号；删除装饰符号
61733,超下饭香干炒五花肉,香干炒五花肉,1,删除营销定语
61800,甜豆炒胡萝卜,甜豆炒胡萝卜,0,未修改
61805,希腊香肠西葫芦炒蛋,希腊香肠西葫芦炒蛋,0,未修改
61835,酱香肉沫炖南瓜,酱香肉沫炖南瓜,0,未修改
61838,鱼头豆腐汤,鱼头豆腐汤,0,未修改
61847,香菇油菜,香菇油菜,0,未修改
61862,葱油小黄鱼,葱油小黄鱼,0,未修改
61880,香辣虾仁千页豆腐,香辣虾仁千页豆腐,0,未修改
61893,葱油滑蛋炒蟹,葱油滑蛋炒蟹,0,未修改
61905,扁豆炒肉丝儿～,扁豆炒肉丝儿,1,未修改
61962,㊙️一点都不黑暗料理的牛油果虾仁意面‼️,㊙️一点都不黑暗料理的牛油果虾仁意面‼️,0,未修改
61980,茄汁虾仁🍤,茄汁虾仁,1,删除装饰符号
61994,冬笋炒腊肉（贝太厨房）,冬笋炒腊肉,1,删除括号说明
62015,口水流一地的快手菜-红焖羊蝎子,口水流一地的快手菜-红焖羊蝎子,0,未修改
62046,东北小鸡炖蘑菇,东北小鸡炖蘑菇,0,未修改
62051,新疆羊肉手抓饭,新疆羊肉手抓饭,0,未修改
62075,快手炒菜超简单的菜菜系列三：菠菜蚝油牛肉,炒菜超简单的菜菜系列三：菠菜蚝油牛肉,1,删除营销定语
62080,毛蟹蒸饭,毛蟹蒸饭,0,未修改
62114,快手好喝的豆腐泡番茄汤,好喝的豆腐泡番茄汤,1,删除营销定语
62124,牛肉炖萝卜,牛肉炖萝卜,0,未修改
62137,冻豆腐烧五花肉（伊莱特炒菜机器人）,冻豆腐烧五花肉,1,删除括号说明
62142,年菜-柱侯萝卜焖牛腩,年菜-柱侯萝卜焖牛腩,0,未修改
62151,清炒平菇,清炒平菇,0,未修改
