alias_name,catalog_ingredient_id,canonical_name,usage_count,source
数朵冬菇,3564,数朵冬菇,1,dish_ingredients.raw_name
数朵干香菇,3565,数朵干香菇,1,dish_ingredients.raw_name
数朵木耳,3566,数朵木耳,1,dish_ingredients.raw_name
数朵香菇,3567,数朵香菇,1,dish_ingredients.raw_name
数枚蒜头,3568,数枚蒜头,1,dish_ingredients.raw_name
数根小葱,1,葱,1,dish_ingredients.raw_name
数根牙签,3569,数根牙签,1,dish_ingredients.raw_name
数根芹菜,27,芹菜,1,dish_ingredients.raw_name
数根葱,1,葱,2,dish_ingredients.raw_name
数根香菜,9,香菜,2,dish_ingredients.raw_name
数滴李锦记麻油,3570,数滴李锦记麻油,1,dish_ingredients.raw_name
数滴鱼露,3571,数滴鱼露,1,dish_ingredients.raw_name
数片姜,3,姜,5,dish_ingredients.raw_name
数片干橘子皮,3088,干橘子皮,1,dish_ingredients.raw_name
数片生姜,3,姜,1,dish_ingredients.raw_name
数片生菜,31,生菜,1,dish_ingredients.raw_name
数片白菜叶,180,白菜叶,1,dish_ingredients.raw_name
数片粽子叶,5471,粽子叶,1,dish_ingredients.raw_name
数片黄姜,363,黄姜,1,dish_ingredients.raw_name
数瓣大蒜,3572,数瓣大蒜,1,dish_ingredients.raw_name
数粒小茴香,3573,数粒小茴香,1,dish_ingredients.raw_name
数粒花椒,3574,数粒花椒,6,dish_ingredients.raw_name
数粒花椒粒,3575,数粒花椒粒,1,dish_ingredients.raw_name
数粒黑胡椒,3576,数粒黑胡椒,1,dish_ingredients.raw_name
数花椒,3577,数花椒,1,dish_ingredients.raw_name
数量冰块,3578,数量冰块,1,dish_ingredients.raw_name
数量工具勺子是咖喱勺或韩国铁勺尺寸,3579,数量工具勺子是咖喱勺或韩国铁勺尺寸,6,dish_ingredients.raw_name
数量根据胃量准备豆卜,3580,数量根据胃量准备豆卜,1,dish_ingredients.raw_name
数量洋葱,3581,数量洋葱,1,dish_ingredients.raw_name
数量花甲,3582,数量花甲,1,dish_ingredients.raw_name
数量蒜,3583,数量蒜,1,dish_ingredients.raw_name
数颗红枣,21,红枣,1,dish_ingredients.raw_name
数鲫鱼,3584,数鲫鱼,1,dish_ingredients.raw_name
整个大蒜,2,蒜,1,dish_ingredients.raw_name
整个蒜,2,蒜,3,dish_ingredients.raw_name
整个蒜头,2,蒜,2,dish_ingredients.raw_name
整只大蒜,2,蒜,1,dish_ingredients.raw_name
整只童子鸡,212,童子鸡,1,dish_ingredients.raw_name
整只鸡,24,鸡肉,2,dish_ingredients.raw_name
整块北豆腐,3585,整块北豆腐,1,dish_ingredients.raw_name
整块沙姜,228,沙姜,1,dish_ingredients.raw_name
整块鸡胸肉,15,鸡胸肉,1,dish_ingredients.raw_name
整大蒜,2,蒜,1,dish_ingredients.raw_name
整头蒜,3586,整头蒜,1,dish_ingredients.raw_name
整颗蒜,2,蒜,1,dish_ingredients.raw_name
整鸡,24,鸡肉,3,dish_ingredients.raw_name
整鸡四分之一鸡,3587,整鸡四分之一鸡,1,dish_ingredients.raw_name
整鸡腿,3588,整鸡腿,1,dish_ingredients.raw_name
整鸡腿肉,3589,整鸡腿肉,1,dish_ingredients.raw_name
整鸭,3590,整鸭,1,dish_ingredients.raw_name
數粒蒜頭,3591,數粒蒜頭,1,dish_ingredients.raw_name
文昌鸡,3592,文昌鸡,1,dish_ingredients.raw_name
文蛤,380,文蛤,3,dish_ingredients.raw_name
文蛤肉,3593,文蛤肉,1,dish_ingredients.raw_name
斗白苗,3594,斗白苗,1,dish_ingredients.raw_name
料汁,3595,料汁,5,dish_ingredients.raw_name
料油,3596,料油,2,dish_ingredients.raw_name
料理酒,3597,料理酒,3,dish_ingredients.raw_name
料粉,3598,料粉,2,dish_ingredients.raw_name
料粒,3599,料粒,1,dish_ingredients.raw_name
料酒,3600,料酒,2369,dish_ingredients.raw_name
料酒.胡椒粉,3601,料酒.胡椒粉,1,dish_ingredients.raw_name
料酒/六月鲜/鱼露/味啉,3602,料酒/六月鲜/鱼露/味啉,1,dish_ingredients.raw_name
料酒/生抽/香醋,3603,料酒/生抽/香醋,1,dish_ingredients.raw_name
料酒/白酒,3604,料酒/白酒,1,dish_ingredients.raw_name
料酒/米酒,3605,料酒/米酒,1,dish_ingredients.raw_name
料酒/高度酒,3606,料酒/高度酒,1,dish_ingredients.raw_name
料酒/黄酒,3607,料酒/黄酒,2,dish_ingredients.raw_name
料酒去腥,3608,料酒去腥,1,dish_ingredients.raw_name
料酒和啤酒,3609,料酒和啤酒,1,dish_ingredients.raw_name
料酒或味淋,3610,料酒或味淋,1,dish_ingredients.raw_name
料酒或啤酒,3611,料酒或啤酒,2,dish_ingredients.raw_name
料酒或者醪糟,3612,料酒或者醪糟,1,dish_ingredients.raw_name
料酒或黄酒,3613,料酒或黄酒,1,dish_ingredients.raw_name
料酒淀粉,3614,料酒淀粉,1,dish_ingredients.raw_name
料酒生抽,3615,料酒生抽,1,dish_ingredients.raw_name
料酒生抽老抽,3616,料酒生抽老抽,1,dish_ingredients.raw_name
料酒花菜,3617,料酒花菜,1,dish_ingredients.raw_name
料酒蚝油生抽,3618,料酒蚝油生抽,1,dish_ingredients.raw_name
料酒酱油,3619,料酒酱油,1,dish_ingredients.raw_name
料酱,3620,料酱,1,dish_ingredients.raw_name
料面,3621,料面,1,dish_ingredients.raw_name
斜着切大葱白,3622,斜着切大葱白,1,dish_ingredients.raw_name
断葱,3623,断葱,2,dish_ingredients.raw_name
新蒜,3624,新蒜,1,dish_ingredients.raw_name
方便面,3625,方便面,4,dish_ingredients.raw_name
方便面料,3626,方便面料,1,dish_ingredients.raw_name
方便面汤包,3627,方便面汤包,1,dish_ingredients.raw_name
方便面调料,3628,方便面调料,1,dish_ingredients.raw_name
方便面酱料包,3629,方便面酱料包,1,dish_ingredients.raw_name
方块五花肉,3630,方块五花肉,1,dish_ingredients.raw_name
方格火锅底料,3631,方格火锅底料,1,dish_ingredients.raw_name
方火腿,3632,方火腿,1,dish_ingredients.raw_name
无味植物油,3633,无味植物油,1,dish_ingredients.raw_name
无淀粉火腿,3634,无淀粉火腿,2,dish_ingredients.raw_name
无渣型火锅底料,3635,无渣型火锅底料,1,dish_ingredients.raw_name
无皮五花肉,3636,无皮五花肉,1,dish_ingredients.raw_name
无盐黄油,3637,无盐黄油,2,dish_ingredients.raw_name
无筋豆,3638,无筋豆,1,dish_ingredients.raw_name
无籽青葡萄,3639,无籽青葡萄,1,dish_ingredients.raw_name
无糖原味酸奶,3640,无糖原味酸奶,1,dish_ingredients.raw_name
无糖可乐,3641,无糖可乐,1,dish_ingredients.raw_name
无糖希腊酸奶,3642,无糖希腊酸奶,1,dish_ingredients.raw_name
无糖气泡水/无糖雪碧,3643,无糖气泡水/无糖雪碧,1,dish_ingredients.raw_name
无糖酱油,3644,无糖酱油,1,dish_ingredients.raw_name
无糖酸奶,3645,无糖酸奶,2,dish_ingredients.raw_name
无纺布调料袋,3646,无纺布调料袋,1,dish_ingredients.raw_name
无花果,177,无花果,7,dish_ingredients.raw_name
无花果干,3647,无花果干,4,dish_ingredients.raw_name
无铝泡打粉,3648,无铝泡打粉,1,dish_ingredients.raw_name
无麸质酱油,3649,无麸质酱油,1,dish_ingredients.raw_name
日式咖哩塊,3650,日式咖哩塊,1,dish_ingredients.raw_name
日式城北年糕,3651,日式城北年糕,1,dish_ingredients.raw_name
日式料理酒,3652,日式料理酒,1,dish_ingredients.raw_name
日式烘焙芝麻酱,3653,日式烘焙芝麻酱,1,dish_ingredients.raw_name
日式酱油,3654,日式酱油,6,dish_ingredients.raw_name
日式风味酱汁,3655,日式风味酱汁,1,dish_ingredients.raw_name
日本绿芥末,3656,日本绿芥末,1,dish_ingredients.raw_name
日本豆腐,3657,日本豆腐,33,dish_ingredients.raw_name
日本贝贝南瓜,3658,日本贝贝南瓜,1,dish_ingredients.raw_name
日本酱油,3659,日本酱油,1,dish_ingredients.raw_name
日本黄瓜,3660,日本黄瓜,1,dish_ingredients.raw_name
日食记油泼辣子,3661,日食记油泼辣子,1,dish_ingredients.raw_name
旧庄蚝油,3662,旧庄蚝油,2,dish_ingredients.raw_name
旱萝卜,3663,旱萝卜,1,dish_ingredients.raw_name
时蔬,3664,时蔬,2,dish_ingredients.raw_name
昂公鱼,3665,昂公鱼,1,dish_ingredients.raw_name
昂刺鱼,3666,昂刺鱼,5,dish_ingredients.raw_name
昆布,310,昆布,1,dish_ingredients.raw_name
昆布高汤,3667,昆布高汤,1,dish_ingredients.raw_name
昆布高汤/荞麦面蘸面汁/水,3668,昆布高汤/荞麦面蘸面汁/水,1,dish_ingredients.raw_name
明太子,3669,明太子,1,dish_ingredients.raw_name
明太鱼,527,明太鱼,1,dish_ingredients.raw_name
明虾,3670,明虾,9,dish_ingredients.raw_name
昙花,3671,昙花,1,dish_ingredients.raw_name
春卷皮,3672,春卷皮,1,dish_ingredients.raw_name
春笋,220,春笋,33,dish_ingredients.raw_name
春菜,3673,春菜,1,dish_ingredients.raw_name
春韭,3674,春韭,1,dish_ingredients.raw_name
春饼,3675,春饼,1,dish_ingredients.raw_name
是老抽生抽一半料酒,3676,是老抽生抽一半料酒,1,dish_ingredients.raw_name
是调味汁,3677,是调味汁,1,dish_ingredients.raw_name
是调料汁,3678,是调料汁,1,dish_ingredients.raw_name
晒干海带,3679,晒干海带,1,dish_ingredients.raw_name
晒醋,3680,晒醋,1,dish_ingredients.raw_name
普宁豆酱,3681,普宁豆酱,2,dish_ingredients.raw_name
普宁黄豆酱,3682,普宁黄豆酱,1,dish_ingredients.raw_name
普罗旺斯香料,3683,普罗旺斯香料,1,dish_ingredients.raw_name
普通中筋面粉,3684,普通中筋面粉,1,dish_ingredients.raw_name
普通勺子作量具酱汁部分比例调配,3685,普通勺子作量具酱汁部分比例调配,1,dish_ingredients.raw_name
普通挂面,3686,普通挂面,1,dish_ingredients.raw_name
普通炒菜量油,3687,普通炒菜量油,1,dish_ingredients.raw_name
普通猪肉,3688,普通猪肉,1,dish_ingredients.raw_name
普通盐,3689,普通盐,1,dish_ingredients.raw_name
普通面粉,3690,普通面粉,5,dish_ingredients.raw_name
最后勾芡淀粉,3691,最后勾芡淀粉,1,dish_ingredients.raw_name
最后撒表面,3692,最后撒表面,1,dish_ingredients.raw_name
最后放盐,3693,最后放盐,1,dish_ingredients.raw_name
最后点缀小葱,3694,最后点缀小葱,1,dish_ingredients.raw_name
最后点缀香菜,3695,最后点缀香菜,1,dish_ingredients.raw_name
最后装饰小葱末,3696,最后装饰小葱末,1,dish_ingredients.raw_name
最好多一些油,3697,最好多一些油,1,dish_ingredients.raw_name
最好手指粗细,3698,最好手指粗细,1,dish_ingredients.raw_name
最好肥一点,3699,最好肥一点,1,dish_ingredients.raw_name
最自信你,3700,最自信你,1,dish_ingredients.raw_name
最高水位水,3701,最高水位水,1,dish_ingredients.raw_name
月桂叶,3702,月桂叶,1,dish_ingredients.raw_name
月牙骨,3703,月牙骨,1,dish_ingredients.raw_name
月香豆瓣酱,3704,月香豆瓣酱,1,dish_ingredients.raw_name
服务大楼辣鸡爪酱,3705,服务大楼辣鸡爪酱,1,dish_ingredients.raw_name
朗姆酒,3706,朗姆酒,1,dish_ingredients.raw_name
朝天椒,95,朝天椒,50,dish_ingredients.raw_name
朝天椒碎,95,朝天椒,1,dish_ingredients.raw_name
朝天辣椒,3707,朝天辣椒,1,dish_ingredients.raw_name
木姜子油,3708,木姜子油,2,dish_ingredients.raw_name
木棉花,3709,木棉花,1,dish_ingredients.raw_name
木棉豆腐,3710,木棉豆腐,1,dish_ingredients.raw_name
木瓜,195,木瓜,5,dish_ingredients.raw_name
木糖醇/白砂糖,3711,木糖醇/白砂糖,1,dish_ingredients.raw_name
木耳,33,木耳,301,dish_ingredients.raw_name
木耳丝,33,木耳,1,dish_ingredients.raw_name
木耳几朵,3712,木耳几朵,1,dish_ingredients.raw_name
木耳干,3713,木耳干,1,dish_ingredients.raw_name
木耳菜,545,木耳菜,2,dish_ingredients.raw_name
木薯,504,木薯,1,dish_ingredients.raw_name
木薯淀粉,3714,木薯淀粉,4,dish_ingredients.raw_name
木薯粉,3715,木薯粉,1,dish_ingredients.raw_name
木鱼精,3716,木鱼精,1,dish_ingredients.raw_name
木鱼花,3717,木鱼花,1,dish_ingredients.raw_name
木鱼高汤粉,3718,木鱼高汤粉,1,dish_ingredients.raw_name
末姜,3720,末姜,1,dish_ingredients.raw_name
末蒜,3721,末蒜,1,dish_ingredients.raw_name
末过南瓜水,3722,末过南瓜水,1,dish_ingredients.raw_name
本地海水豆腐,3723,本地海水豆腐,1,dish_ingredients.raw_name
本地青椒,3724,本地青椒,1,dish_ingredients.raw_name
本瓜节瓜,3725,本瓜节瓜,1,dish_ingredients.raw_name
本酿酱油,3726,本酿酱油,1,dish_ingredients.raw_name
本鸡蛋,3727,本鸡蛋,1,dish_ingredients.raw_name
朵蘑菇,3728,朵蘑菇,1,dish_ingredients.raw_name
朵西兰花,53,西兰花,6,dish_ingredients.raw_name
朵西蓝花,3729,朵西蓝花,2,dish_ingredients.raw_name
朵香菇,23,香菇,2,dish_ingredients.raw_name
机花菜,3730,机花菜,10,dish_ingredients.raw_name
机菜花,3731,机菜花,4,dish_ingredients.raw_name
机豆瓣酱,3732,机豆瓣酱,1,dish_ingredients.raw_name
机酱油,3733,机酱油,5,dish_ingredients.raw_name
机香料酒,3734,机香料酒,1,dish_ingredients.raw_name
杂粮,3735,杂粮,1,dish_ingredients.raw_name
杂粮米,3736,杂粮米,2,dish_ingredients.raw_name
杂粮米饭,3737,杂粮米饭,1,dish_ingredients.raw_name
杂粮面包,3738,杂粮面包,1,dish_ingredients.raw_name
杂粮饭,3739,杂粮饭,6,dish_ingredients.raw_name
杂菇,3740,杂菇,2,dish_ingredients.raw_name
杂菜,3741,杂菜,2,dish_ingredients.raw_name
杂菜—可选,3742,杂菜—可选,1,dish_ingredients.raw_name
杂蔬,3743,杂蔬,1,dish_ingredients.raw_name
杂豆,3744,杂豆,1,dish_ingredients.raw_name
杂香草,3745,杂香草,1,dish_ingredients.raw_name
杂骨头〔排骨〕,3746,杂骨头〔排骨〕,1,dish_ingredients.raw_name
杂鱼,3747,杂鱼,1,dish_ingredients.raw_name
李子,388,李子,1,dish_ingredients.raw_name
李记枭雄酸菜鱼包,3748,李记枭雄酸菜鱼包,1,dish_ingredients.raw_name
李锦记叉烧酱,3749,李锦记叉烧酱,1,dish_ingredients.raw_name
李锦记无麸质酱油,3750,李锦记无麸质酱油,1,dish_ingredients.raw_name
李锦记煲仔饭酱油,3751,李锦记煲仔饭酱油,1,dish_ingredients.raw_name
李锦记特级头抽,3752,李锦记特级头抽,1,dish_ingredients.raw_name
李锦记生抽,3753,李锦记生抽,3,dish_ingredients.raw_name
李锦记红烧汁,3754,李锦记红烧汁,3,dish_ingredients.raw_name
李锦记红烧汁少于,3755,李锦记红烧汁少于,1,dish_ingredients.raw_name
李锦记红烧酱油,3756,李锦记红烧酱油,2,dish_ingredients.raw_name
李锦记老抽,3757,李锦记老抽,2,dish_ingredients.raw_name
李锦记葡汁时蔬酱,3758,李锦记葡汁时蔬酱,1,dish_ingredients.raw_name
李锦记蒸鱼豉油,3759,李锦记蒸鱼豉油,5,dish_ingredients.raw_name
李锦记薄盐生抽,3760,李锦记薄盐生抽,1,dish_ingredients.raw_name
李锦记蚝油,3761,李锦记蚝油,1,dish_ingredients.raw_name
李锦记豆瓣酱,3762,李锦记豆瓣酱,1,dish_ingredients.raw_name
李锦记财神蚝油,3763,李锦记财神蚝油,1,dish_ingredients.raw_name
李锦记酸梅酱,3764,李锦记酸梅酱,1,dish_ingredients.raw_name
李锦记风味豆豉,3765,李锦记风味豆豉,2,dish_ingredients.raw_name
李锦记鲍鱼汁,3766,李锦记鲍鱼汁,1,dish_ingredients.raw_name
李锦记鲜香红烧,3767,李锦记鲜香红烧,1,dish_ingredients.raw_name
李锦记黑椒汁,3768,李锦记黑椒汁,1,dish_ingredients.raw_name
杏仁,25,杏仁,4,dish_ingredients.raw_name
杏仁米糊,3769,杏仁米糊,1,dish_ingredients.raw_name
杏仁粉,3770,杏仁粉,3,dish_ingredients.raw_name
杏鲍菇,83,杏鲍菇,167,dish_ingredients.raw_name
杏鲍菇干,3771,杏鲍菇干,1,dish_ingredients.raw_name
杏鲍菇或者香菇,3772,杏鲍菇或者香菇,1,dish_ingredients.raw_name
材料,3773,材料,4,dish_ingredients.raw_name
材料如下,3774,材料如下,1,dish_ingredients.raw_name
材料混合好均匀抹鱼上,3775,材料混合好均匀抹鱼上,1,dish_ingredients.raw_name
杞子,57,枸杞,1,dish_ingredients.raw_name
束葱,3776,束葱,1,dish_ingredients.raw_name
束香菜,3777,束香菜,2,dish_ingredients.raw_name
来一点生抽,3778,来一点生抽,1,dish_ingredients.raw_name
来一点生粉,3779,来一点生粉,1,dish_ingredients.raw_name
来一点花椒,3780,来一点花椒,1,dish_ingredients.raw_name
来一点蚝油,3781,来一点蚝油,1,dish_ingredients.raw_name
来个小土豆,3782,来个小土豆,1,dish_ingredients.raw_name
来个泡椒,3783,来个泡椒,1,dish_ingredients.raw_name
来个瑶柱干,3784,来个瑶柱干,1,dish_ingredients.raw_name
来提味,3785,来提味,1,dish_ingredients.raw_name
来根蒜苔,3786,来根蒜苔,1,dish_ingredients.raw_name
来炒牛肉,3787,来炒牛肉,1,dish_ingredients.raw_name
来粒枸杞,3788,来粒枸杞,1,dish_ingredients.raw_name
来粒花椒,3789,来粒花椒,1,dish_ingredients.raw_name
杨树上毛毛虫,3790,杨树上毛毛虫,1,dish_ingredients.raw_name
杨桃,419,杨桃,1,dish_ingredients.raw_name
杨梅,210,杨梅,1,dish_ingredients.raw_name
杭椒,123,杭椒,46,dish_ingredients.raw_name
杭椒粒,3791,杭椒粒,1,dish_ingredients.raw_name
杭白菜,3792,杭白菜,1,dish_ingredients.raw_name
杯红酒,3793,杯红酒,1,dish_ingredients.raw_name
杯酸奶,3794,杯酸奶,1,dish_ingredients.raw_name
杯高度数米酒,3795,杯高度数米酒,1,dish_ingredients.raw_name
松仁,334,松仁,1,dish_ingredients.raw_name
松子,190,松子,3,dish_ingredients.raw_name
松子仁,350,松子仁,1,dish_ingredients.raw_name
松肉粉,3796,松肉粉,1,dish_ingredients.raw_name
松花皮蛋,3797,松花皮蛋,1,dish_ingredients.raw_name
松花菜,3798,松花菜,1,dish_ingredients.raw_name
松花蛋,3799,松花蛋,2,dish_ingredients.raw_name
松花蛋/皮蛋,3800,松花蛋/皮蛋,1,dish_ingredients.raw_name
松花蛋丁,3801,松花蛋丁,1,dish_ingredients.raw_name
松茸,217,松茸,5,dish_ingredients.raw_name
松茸干,3802,松茸干,1,dish_ingredients.raw_name
松茸片,217,松茸,1,dish_ingredients.raw_name
松茸鲜蔬粉,3803,松茸鲜蔬粉,1,dish_ingredients.raw_name
松蘑,534,松蘑,1,dish_ingredients.raw_name
板块冰糖,3804,板块冰糖,1,dish_ingredients.raw_name
板栗,169,板栗,32,dish_ingredients.raw_name
板栗或者土豆,3805,板栗或者土豆,1,dish_ingredients.raw_name
板豆腐,3806,板豆腐,2,dish_ingredients.raw_name
板鸭,3807,板鸭,1,dish_ingredients.raw_name
极妙原鲜酱油,3808,极妙原鲜酱油,3,dish_ingredients.raw_name
极妙红烧酱油,3809,极妙红烧酱油,2,dish_ingredients.raw_name
极妙麻辣红油,3810,极妙麻辣红油,2,dish_ingredients.raw_name
极少量五香粉,3811,极少量五香粉,1,dish_ingredients.raw_name
极少量白胡椒粉,3812,极少量白胡椒粉,1,dish_ingredients.raw_name
极少量糖,3813,极少量糖,1,dish_ingredients.raw_name
极少量香叶,3814,极少量香叶,1,dish_ingredients.raw_name
枇杷,353,枇杷,1,dish_ingredients.raw_name
枚八角,3815,枚八角,1,dish_ingredients.raw_name
枚可爱鸡蛋,3816,枚可爱鸡蛋,1,dish_ingredients.raw_name
枚土豆,3817,枚土豆,1,dish_ingredients.raw_name
枚大料,3818,枚大料,1,dish_ingredients.raw_name
枚大枣,3819,枚大枣,1,dish_ingredients.raw_name
枚核桃仁,3820,枚核桃仁,1,dish_ingredients.raw_name
枚皮蛋,3821,枚皮蛋,1,dish_ingredients.raw_name
枚蒜瓣,3822,枚蒜瓣,1,dish_ingredients.raw_name
枚鱼头,3823,枚鱼头,1,dish_ingredients.raw_name
枚鸡蛋,3824,枚鸡蛋,5,dish_ingredients.raw_name
果肉➕核罗汉果,3825,果肉➕核罗汉果,1,dish_ingredients.raw_name
果蔬,3826,果蔬,1,dish_ingredients.raw_name
果酒,3827,果酒,1,dish_ingredients.raw_name
果醋,3828,果醋,2,dish_ingredients.raw_name
枝子西芹,3829,枝子西芹,1,dish_ingredients.raw_name
枝泡花椒,3830,枝泡花椒,1,dish_ingredients.raw_name
枝百里香,3831,枝百里香,2,dish_ingredients.raw_name
枝芹菜,3832,枝芹菜,1,dish_ingredients.raw_name
枝葱,3833,枝葱,1,dish_ingredients.raw_name
枣,21,红枣,2,dish_ingredients.raw_name
枧水,3834,枧水,1,dish_ingredients.raw_name
架豆王,3835,架豆王,2,dish_ingredients.raw_name
枸杞,57,枸杞,119,dish_ingredients.raw_name
枸杞叶,546,枸杞叶,1,dish_ingredients.raw_name
枸杞子,57,枸杞,6,dish_ingredients.raw_name
枸杞粒,3836,枸杞粒,1,dish_ingredients.raw_name
柑皮,3837,柑皮,1,dish_ingredients.raw_name
柔劲好粉条,3838,柔劲好粉条,1,dish_ingredients.raw_name
柚子,223,柚子,1,dish_ingredients.raw_name
柞蚕蛹,3839,柞蚕蛹,1,dish_ingredients.raw_name
柠檬,22,柠檬,59,dish_ingredients.raw_name
柠檬叶,3840,柠檬叶,6,dish_ingredients.raw_name
柠檬叶/薄荷叶,3841,柠檬叶/薄荷叶,1,dish_ingredients.raw_name
柠檬干,3842,柠檬干,1,dish_ingredients.raw_name
柠檬挤汁/两勺柠檬汁,3843,柠檬挤汁/两勺柠檬汁,1,dish_ingredients.raw_name
柠檬汁,3844,柠檬汁,7,dish_ingredients.raw_name
柠檬汁或者苹果醋,3845,柠檬汁或者苹果醋,1,dish_ingredients.raw_name
柠檬沙拉汁,3846,柠檬沙拉汁,1,dish_ingredients.raw_name
柠檬片,22,柠檬,2,dish_ingredients.raw_name
柠檬茶,3847,柠檬茶,1,dish_ingredients.raw_name
柠檬草,3848,柠檬草,1,dish_ingredients.raw_name
柱侯酱,3849,柱侯酱,9,dish_ingredients.raw_name
柱候酱,3850,柱候酱,12,dish_ingredients.raw_name
柱候酱或沙茶酱,3851,柱候酱或沙茶酱,1,dish_ingredients.raw_name
柴火香干,3852,柴火香干,1,dish_ingredients.raw_name
柴鱼片,3853,柴鱼片,1,dish_ingredients.raw_name
柴鸡,3854,柴鸡,1,dish_ingredients.raw_name
柴鸡蛋,7,鸡蛋,1,dish_ingredients.raw_name
柿子,3855,柿子,4,dish_ingredients.raw_name
柿子尖椒切滚刀小块,3856,柿子尖椒切滚刀小块,1,dish_ingredients.raw_name
柿子椒,11,青椒,8,dish_ingredients.raw_name
柿椒,3857,柿椒,1,dish_ingredients.raw_name
栀子,3858,栀子,1,dish_ingredients.raw_name
栀子黄,3859,栀子黄,1,dish_ingredients.raw_name
树椒,3860,树椒,1,dish_ingredients.raw_name
栗子,116,栗子,3,dish_ingredients.raw_name
栗子仁,538,栗子仁,1,dish_ingredients.raw_name
株韭菜,3861,株韭菜,1,dish_ingredients.raw_name
核桃,38,核桃,6,dish_ingredients.raw_name
核桃仁,77,核桃仁,6,dish_ingredients.raw_name
核桃油,3862,核桃油,3,dish_ingredients.raw_name
核桃碎,38,核桃,1,dish_ingredients.raw_name
根,3863,根,1,dish_ingredients.raw_name
桂叶,3864,桂叶,1,dish_ingredients.raw_name
桂叶/花椒,3865,桂叶/花椒,1,dish_ingredients.raw_name
桂圆,146,桂圆,7,dish_ingredients.raw_name
桂圆干,3866,桂圆干,1,dish_ingredients.raw_name
桂圆枸杞,3867,桂圆枸杞,1,dish_ingredients.raw_name
桂圆肉,146,桂圆,2,dish_ingredients.raw_name
桂林三花酒,3868,桂林三花酒,1,dish_ingredients.raw_name
桂林米粉,3869,桂林米粉,1,dish_ingredients.raw_name
桂林豆腐乳,3870,桂林豆腐乳,1,dish_ingredients.raw_name
桂皮,3871,桂皮,178,dish_ingredients.raw_name
桂皮花椒八角,3872,桂皮花椒八角,1,dish_ingredients.raw_name
桂皮陈皮八角,3873,桂皮陈皮八角,1,dish_ingredients.raw_name
桂花,3874,桂花,1,dish_ingredients.raw_name
桂花糖年糕周四早餐,3875,桂花糖年糕周四早餐,1,dish_ingredients.raw_name
桂花蜜,3876,桂花蜜,1,dish_ingredients.raw_name
桂花鱼,3877,桂花鱼,3,dish_ingredients.raw_name
桂鱼,391,桂鱼,9,dish_ingredients.raw_name
桃子,267,桃子,2,dish_ingredients.raw_name
桃子酱,3878,桃子酱,1,dish_ingredients.raw_name
桃胶,3879,桃胶,3,dish_ingredients.raw_name
桑葚,303,桑葚,1,dish_ingredients.raw_name
桔片爽,3881,桔片爽,1,dish_ingredients.raw_name
桥头牌粉蒸肉粉,3882,桥头牌粉蒸肉粉,1,dish_ingredients.raw_name
桥头蒸肉粉,3883,桥头蒸肉粉,1,dish_ingredients.raw_name
梁骨,3884,梁骨,1,dish_ingredients.raw_name
梅头肉,305,梅头肉,3,dish_ingredients.raw_name
梅子酒,3885,梅子酒,2,dish_ingredients.raw_name
梅干菜,3886,梅干菜,18,dish_ingredients.raw_name
梅条肉,3887,梅条肉,1,dish_ingredients.raw_name
梅肉,3888,梅肉,1,dish_ingredients.raw_name
梅肉丝,3889,梅肉丝,1,dish_ingredients.raw_name
梅花猪肉,3890,梅花猪肉,1,dish_ingredients.raw_name
梅花肉,203,梅花肉,16,dish_ingredients.raw_name
梅花肉馅,3891,梅花肉馅,1,dish_ingredients.raw_name
梅菜,3892,梅菜,4,dish_ingredients.raw_name
梅菜干,3893,梅菜干,1,dish_ingredients.raw_name
梅菜笋丝,3894,梅菜笋丝,1,dish_ingredients.raw_name
梅豆角,3895,梅豆角,1,dish_ingredients.raw_name
梅香咸鱼,3896,梅香咸鱼,2,dish_ingredients.raw_name
梅香马鲛鱼,3897,梅香马鲛鱼,1,dish_ingredients.raw_name
梗米年糕,3898,梗米年糕,1,dish_ingredients.raw_name
梨,3899,梨,9,dish_ingredients.raw_name
梨🍐,3900,梨🍐,1,dish_ingredients.raw_name
梭子蟹,277,梭子蟹,22,dish_ingredients.raw_name
棒骨,3901,棒骨,2,dish_ingredients.raw_name
棒骨汤,3902,棒骨汤,1,dish_ingredients.raw_name
棠菜/菜心,3903,棠菜/菜心,1,dish_ingredients.raw_name
棵盖菜,3904,棵盖菜,1,dish_ingredients.raw_name
棵葱,3905,棵葱,1,dish_ingredients.raw_name
棵雪菜,3906,棵雪菜,1,dish_ingredients.raw_name
植物油,3907,植物油,104,dish_ingredients.raw_name
植物油/猪油,3908,植物油/猪油,1,dish_ingredients.raw_name
椒盐,3909,椒盐,37,dish_ingredients.raw_name
椒盐粉,3910,椒盐粉,4,dish_ingredients.raw_name
椒麻油,3911,椒麻油,1,dish_ingredients.raw_name
椒麻黄豆酱,3912,椒麻黄豆酱,1,dish_ingredients.raw_name
椰奶/椰浆,3913,椰奶/椰浆,1,dish_ingredients.raw_name
椰子,170,椰子,3,dish_ingredients.raw_name
椰子水,3914,椰子水,1,dish_ingredients.raw_name
椰子油,3915,椰子油,5,dish_ingredients.raw_name
椰子片,170,椰子,1,dish_ingredients.raw_name
椰子粉,3916,椰子粉,2,dish_ingredients.raw_name
椰枣,259,椰枣,2,dish_ingredients.raw_name
椰汁,3917,椰汁,2,dish_ingredients.raw_name
椰油,3918,椰油,1,dish_ingredients.raw_name
