id,name,usage_count,reason
3220,就行温水,5,不属于指南允许的基础原生食材类别
3221,啦啦啦,5,不属于指南允许的基础原生食材类别
3222,天然食材,5,不属于指南允许的基础原生食材类别
3223,一层马苏里拉芝士,5,烘焙或乳制加工食品
3224,鼻子,5,不属于指南允许的基础原生食材类别
3225,小肠,5,成品、半成品或加工食品
3226,熟蛋黄,5,成品、半成品或加工食品
3227,高筋麵粉,5,不属于指南允许的基础原生食材类别
3228,熟地,5,成品、半成品或加工食品
3229,球冰淇淋,5,成品、半成品或加工食品
3230,千禧果,5,不属于指南允许的基础原生食材类别
3231,馄炖皮,5,不属于指南允许的基础原生食材类别
3232,披萨皮,5,成品、半成品或加工食品
3233,派馅,5,不属于指南允许的基础原生食材类别
3234,八宝饭,5,不属于指南允许的基础原生食材类别
3235,臭粉,5,不属于指南允许的基础原生食材类别
3236,油心,5,不属于指南允许的基础原生食材类别
3237,鲈鱼一条,5,数量或单位残留且无法可靠恢复原食材
3238,柚子茶,5,饮料、酒类或乳制品不属于本版核心原生食材
3239,时间,5,不属于指南允许的基础原生食材类别
3240,桂枝,5,不属于指南允许的基础原生食材类别
3241,芝士淋面,5,烘焙或乳制加工食品
3242,熏肠,5,成品、半成品或加工食品
3243,熟芝麻粉,5,成品、半成品或加工食品
3244,乳酪内馅,5,不属于指南允许的基础原生食材类别
3245,鲜腐竹,5,豆制品或淀粉制品（严格模式排除）
3246,酥饼皮,5,不属于指南允许的基础原生食材类别
3247,山葵,5,不属于指南允许的基础原生食材类别
3248,包子馅,5,成品、半成品或加工食品
3249,道具,5,不属于指南允许的基础原生食材类别
3250,涂料,5,不属于指南允许的基础原生食材类别
3251,酸奶麦片,5,饮料、酒类或乳制品不属于本版核心原生食材
3252,动物饼干,5,烘焙或乳制加工食品
3253,烫种,5,不属于指南允许的基础原生食材类别
3254,蛋白打发,5,工具、包装或操作说明
3255,一盒酸奶,5,饮料、酒类或乳制品不属于本版核心原生食材
3256,黑豆豆渣,5,成品、半成品或加工食品
3257,备料,5,不属于指南允许的基础原生食材类别
3258,黄油馅,5,烘焙或乳制加工食品
3259,顶层,5,不属于指南允许的基础原生食材类别
3260,克酸菜,5,成品、半成品或加工食品
3261,脆脆鲨,5,不属于指南允许的基础原生食材类别
3262,湿料,5,不属于指南允许的基础原生食材类别
3263,香蕉牛奶,5,饮料、酒类或乳制品不属于本版核心原生食材
3264,填充物,5,不属于指南允许的基础原生食材类别
3265,外皮,5,不属于指南允许的基础原生食材类别
3266,炒熟花生,4,工具、包装或操作说明
3267,霸王花,4,不属于指南允许的基础原生食材类别
3268,芝士棒,4,烘焙或乳制加工食品
3269,青泡椒,4,成品、半成品或加工食品
3270,寿司米饭,4,成品、半成品或加工食品
3271,珍珠奶茶,4,饮料、酒类或乳制品不属于本版核心原生食材
3272,泡酸萝卜,4,成品、半成品或加工食品
3273,饭勺面粉,4,成品、半成品或加工食品
3274,水妈妈椰浆,4,饮料、酒类或乳制品不属于本版核心原生食材
3275,黄栀子,4,不属于指南允许的基础原生食材类别
3276,什么放什么,4,不属于指南允许的基础原生食材类别
3277,玛丽饼干,4,烘焙或乳制加工食品
3278,多芝士碎,4,烘焙或乳制加工食品
3279,各种食物,4,不属于指南允许的基础原生食材类别
3280,半壳青口,4,不属于指南允许的基础原生食材类别
3281,干各种水果,4,不属于指南允许的基础原生食材类别
3282,雪莲果,4,不属于指南允许的基础原生食材类别
3283,小粉,4,不属于指南允许的基础原生食材类别
3284,人面粉,4,成品、半成品或加工食品
3285,水牛奶酪,4,烘焙或乳制加工食品
3286,巧克力炼乳,4,烘焙或乳制加工食品
3287,熟鸡胸,4,成品、半成品或加工食品
3288,鲜味宝,4,不属于指南允许的基础原生食材类别
3289,爱生活,4,不属于指南允许的基础原生食材类别
3290,食水,4,不属于指南允许的基础原生食材类别
3291,融化白巧克力,4,烘焙或乳制加工食品
3292,几瓣大蒜,4,数量或单位残留且无法可靠恢复原食材
3293,南瓜面粉,4,成品、半成品或加工食品
3294,薰衣草,4,不属于指南允许的基础原生食材类别
3295,糯米皮,4,不属于指南允许的基础原生食材类别
3296,冬粉,4,不属于指南允许的基础原生食材类别
3297,九阳豆浆机,4,成品、半成品或加工食品
3298,备水,4,不属于指南允许的基础原生食材类别
3299,炸料,4,不属于指南允许的基础原生食材类别
3300,线辣子,4,不属于指南允许的基础原生食材类别
3301,蒜蓉香肠,4,加工肉制品
3302,钵仔糕粉,4,不属于指南允许的基础原生食材类别
3303,写了,4,不属于指南允许的基础原生食材类别
3304,手指年糕,4,成品、半成品或加工食品
3305,泥土,4,不属于指南允许的基础原生食材类别
3306,相机,4,不属于指南允许的基础原生食材类别
3307,圆火腿,4,加工肉制品
3308,多少腊肉,4,加工肉制品
3309,辣妹子,4,不属于指南允许的基础原生食材类别
3310,脱皮白芝麻,4,不属于指南允许的基础原生食材类别
3311,节香肠,4,加工肉制品
3312,沙拉生菜,4,成品、半成品或加工食品
3313,黄金芝士粉,4,烘焙或乳制加工食品
3314,生咸蛋黄,4,成品、半成品或加工食品
3315,竹轮,4,不属于指南允许的基础原生食材类别
3316,妙可蓝多芝士,4,烘焙或乳制加工食品
3317,张腐皮,4,不属于指南允许的基础原生食材类别
3318,后低筋面粉,4,成品、半成品或加工食品
3319,那么大,4,不属于指南允许的基础原生食材类别
3320,皮中筋面粉,4,成品、半成品或加工食品
3321,料洒,4,不属于指南允许的基础原生食材类别
3322,雀巢醇品咖啡,4,饮料、酒类或乳制品不属于本版核心原生食材
3323,茶叶蛋,4,饮料、酒类或乳制品不属于本版核心原生食材
3324,沾米粉,4,成品、半成品或加工食品
3325,速冻丸子,4,成品、半成品或加工食品
3326,肉松咸蛋黄,4,加工肉制品
3327,干红,4,不属于指南允许的基础原生食材类别
3328,手工牛肉丸,4,成品、半成品或加工食品
3329,三明治料,4,不属于指南允许的基础原生食材类别
3330,拉茶袋,4,不属于指南允许的基础原生食材类别
3331,基本味,4,不属于指南允许的基础原生食材类别
3332,森永松饼粉,4,不属于指南允许的基础原生食材类别
3333,绿茶茶包,4,不属于指南允许的基础原生食材类别
3334,丁香鱼干,4,成品、半成品或加工食品
3335,英式早餐茶,4,饮料、酒类或乳制品不属于本版核心原生食材
3336,猪肉罐头,4,成品、半成品或加工食品
3337,剥皮鱼,4,不属于指南允许的基础原生食材类别
3338,泡酸菜,4,成品、半成品或加工食品
3339,浓豆浆,4,成品、半成品或加工食品
3340,灯芯草,4,不属于指南允许的基础原生食材类别
3341,芒果布丁粉,4,成品、半成品或加工食品
3342,鳕鱼肠,4,成品、半成品或加工食品
3343,即食海参,4,成品、半成品或加工食品
3344,双一次性手套,4,不属于指南允许的基础原生食材类别
3345,葡式蛋挞皮,4,成品、半成品或加工食品
3346,干桔皮,4,不属于指南允许的基础原生食材类别
3347,熟糯米,4,成品、半成品或加工食品
3348,底部,4,不属于指南允许的基础原生食材类别
3349,消化餅乾,4,不属于指南允许的基础原生食材类别
3350,原色,4,不属于指南允许的基础原生食材类别
3351,老鸽子,4,不属于指南允许的基础原生食材类别
3352,筛网,4,不属于指南允许的基础原生食材类别
3353,虎皮青椒,4,不属于指南允许的基础原生食材类别
3354,酸辣汤包,4,不属于指南允许的基础原生食材类别
3355,三象糯米粉,4,成品、半成品或加工食品
3356,麦中筋面粉,4,成品、半成品或加工食品
3357,表面刷蛋液,4,工具、包装或操作说明
3358,水磨粉,4,不属于指南允许的基础原生食材类别
3359,料组合,4,不属于指南允许的基础原生食材类别
3360,酥饼,4,不属于指南允许的基础原生食材类别
3361,多香果,4,不属于指南允许的基础原生食材类别
3362,葛缕子,4,不属于指南允许的基础原生食材类别
3363,度热水,4,不属于指南允许的基础原生食材类别
3364,水饺皮,4,不属于指南允许的基础原生食材类别
3365,羊肠,4,成品、半成品或加工食品
3366,红丝绒溶液,4,不属于指南允许的基础原生食材类别
3367,水面筋,4,成品、半成品或加工食品
3368,阿胶粉,4,不属于指南允许的基础原生食材类别
3369,芦蒿,4,不属于指南允许的基础原生食材类别
3370,多马苏里拉奶酪,4,烘焙或乳制加工食品
3371,玉桂粉,4,不属于指南允许的基础原生食材类别
3372,昆布茶,4,饮料、酒类或乳制品不属于本版核心原生食材
3373,霸王花米粉,4,成品、半成品或加工食品
3374,子壳粉,4,不属于指南允许的基础原生食材类别
3375,塔液,4,不属于指南允许的基础原生食材类别
3376,月饼粉,4,成品、半成品或加工食品
3377,迷你巧克力豆,4,烘焙或乳制加工食品
3378,酸奶菌种,4,饮料、酒类或乳制品不属于本版核心原生食材
3379,气泡苏打水,4,不属于指南允许的基础原生食材类别
3380,凉糕粉,4,不属于指南允许的基础原生食材类别
3381,三明治机,4,不属于指南允许的基础原生食材类别
3382,式海绵蛋糕,4,烘焙或乳制加工食品
3383,飞饼皮,4,不属于指南允许的基础原生食材类别
3384,干贝粉,4,成品、半成品或加工食品
3385,状年糕,4,成品、半成品或加工食品
3386,少牛奶,4,饮料、酒类或乳制品不属于本版核心原生食材
3387,饼食材,4,不属于指南允许的基础原生食材类别
3388,鸡蛋一颗,4,数量或单位残留且无法可靠恢复原食材
3389,千层蛋糕,4,烘焙或乳制加工食品
3390,天然酵种酵头,4,不属于指南允许的基础原生食材类别
3391,蒟蒻,4,不属于指南允许的基础原生食材类别
3392,咸蛋黄肉松馅,4,加工肉制品
3393,意式浓缩,4,不属于指南允许的基础原生食材类别
3394,沙拉料,4,成品、半成品或加工食品
3395,粉奶粉,4,烘焙或乳制加工食品
3396,海螺罐头,4,成品、半成品或加工食品
3397,油酥料,4,不属于指南允许的基础原生食材类别
3398,咸鸭蛋清,4,成品、半成品或加工食品
3399,甜玉米粒罐头,4,成品、半成品或加工食品
3400,干粽叶,4,不属于指南允许的基础原生食材类别
3401,熟黑白芝麻,4,成品、半成品或加工食品
3402,汁南乳,4,不属于指南允许的基础原生食材类别
3403,可以不,4,不属于指南允许的基础原生食材类别
3404,自定面粉,4,成品、半成品或加工食品
3405,山茶花高粉,4,不属于指南允许的基础原生食材类别
3406,酒药,4,不属于指南允许的基础原生食材类别
3407,蘇打粉,4,不属于指南允许的基础原生食材类别
3408,山林大红肠,4,成品、半成品或加工食品
3409,圈圈,4,不属于指南允许的基础原生食材类别
3410,自然鲜,4,不属于指南允许的基础原生食材类别
3411,多少芋圆,4,成品、半成品或加工食品
3412,墨鱼饼,4,成品、半成品或加工食品
3413,鲍鱼干,4,成品、半成品或加工食品
3414,海白,4,不属于指南允许的基础原生食材类别
3415,披萨量,4,成品、半成品或加工食品
3416,冰咖啡,4,饮料、酒类或乳制品不属于本版核心原生食材
3417,蔥花,4,不属于指南允许的基础原生食材类别
3418,饼干碎,4,烘焙或乳制加工食品
3419,膳魔师焖烧罐,4,不属于指南允许的基础原生食材类别
3420,伯爵茶,4,饮料、酒类或乳制品不属于本版核心原生食材
3421,练乳,4,不属于指南允许的基础原生食材类别
3422,泡芙体,4,不属于指南允许的基础原生食材类别
3423,绿豆沙馅,4,成品、半成品或加工食品
3424,粽子绳,4,不属于指南允许的基础原生食材类别
3425,馅料食材,4,不属于指南允许的基础原生食材类别
3426,寒天,4,不属于指南允许的基础原生食材类别
3427,素肠,4,成品、半成品或加工食品
3428,和巧克力,4,烘焙或乳制加工食品
3429,脂奶油奶酪,4,烘焙或乳制加工食品
3430,刷表面蛋黄液,4,工具、包装或操作说明
3431,咸蛋白,4,成品、半成品或加工食品
3432,滚开水,4,不属于指南允许的基础原生食材类别
3433,肠粉预拌粉,4,不属于指南允许的基础原生食材类别
3434,德运奶粉,4,烘焙或乳制加工食品
3435,奶油南瓜,4,烘焙或乳制加工食品
3436,多面粉,4,成品、半成品或加工食品
3437,桔梗泡菜,4,成品、半成品或加工食品
3438,没就不放,4,不属于指南允许的基础原生食材类别
