id,dish_id,ingredient_id,catalog_ingredient_id,raw_name,raw_text,quantity,role,grams,grams_source
55313,136510,,6763,豆瓣酱,1勺豆瓣酱,1勺,seasoning,10.0,per_unit
55314,136518,70,70,娃娃菜,2颗娃娃菜,2颗,main,400.0,per_unit
55315,136518,23,23,香菇,8朵香菇,8朵,main,160.0,per_unit
55316,136518,,5134,盐,盐,适量,seasoning,0.0,vague
55317,136518,,4115,油,油,适量,seasoning,0.0,vague
55318,136559,,5134,盐,250克盐,250克,seasoning,250.0,explicit
55319,136559,1,1,葱花,葱花,适量,main,0.0,vague
55320,136559,3,3,姜,姜,适量,main,0.0,vague
55321,136559,91,91,米辣,小米辣,适量,main,0.0,vague
55322,136559,,6088,花椒,花椒,适量,seasoning,0.0,vague
55323,136559,2,2,蒜,蒜,适量,main,0.0,vague
55324,136559,5,5,洋葱,洋葱,适量,main,0.0,vague
55325,136559,,3600,料酒,料酒,适量,seasoning,0.0,vague
55326,136571,8,8,牛肉,400克牛肉,400克,main,400.0,explicit
55327,136571,27,27,芹菜,200克芹菜,200克,main,200.0,explicit
55328,136571,2,2,蒜子,4瓣蒜子,4瓣,main,20.0,per_unit
55329,136571,49,49,红椒,10个红椒,10个,main,800.0,per_unit
55330,136571,,6763,豆瓣酱,2勺豆瓣酱,2勺,seasoning,20.0,per_unit
55331,136579,10,10,五花肉,250克五花肉,250克,main,250.0,explicit
55332,136579,,6481,蒸肉粉,80-100克蒸肉粉,100克,other_food,100.0,explicit
55333,136579,73,73,芋头,适量芋头,适量,main,0.0,vague
55334,136579,,6980,郫县豆瓣剁碎,两小勺郫县豆瓣剁碎,两小勺,other_food,,unknown
55335,136584,23,23,香菇,8朵香菇,8朵,main,160.0,per_unit
55336,136584,,5837,肉沫,适量肉沫,适量,generic,0.0,vague
55337,136584,5,5,洋葱,半个洋葱,半个,main,75.0,per_unit
55338,136584,2,2,蒜头,3个蒜头,3个,main,300.0,per_unit
55339,136584,1,1,葱段,适量葱段,适量,main,0.0,vague
55340,136584,,4928,生抽,1勺生抽,1勺,seasoning,5.0,per_unit
55341,136584,,5134,盐,适量盐,适量,seasoning,0.0,vague
55342,136584,,5895,胡椒粉,适量胡椒粉,适量,seasoning,0.0,vague
55343,136584,,4321,淀粉,2勺淀粉,2勺,processed,10.0,per_unit
55344,136586,589,589,鸡腿,2只鸡腿,2只,main,240.0,per_unit
55345,136586,71,71,鸡翅,6只鸡翅,6只,main,300.0,per_unit
55346,136586,7,7,鸡蛋,4只鸡蛋,4只,main,200.0,per_unit
55347,136586,,1565,八角,3个八角,3个,seasoning,3.0,per_unit
55348,136586,,3979,段桂皮,2段桂皮,适量,seasoning,0.0,vague
55349,136586,,6224,草果,2个草果,2个,seasoning,200.0,per_unit
55350,136586,,7525,香叶,2片香叶,2片,seasoning,0.6,per_unit
55351,136586,,6088,花椒,3g花椒(不吃辣可不放),3g,seasoning,3.0,explicit
55352,136586,17,17,辣椒,2个辣椒(不吃辣可不放),2个,main,40.0,per_unit
55353,136586,,3991,段葱段,6段葱段,适量,other_food,0.0,vague
55354,136586,3,3,姜片,2片姜片,2片,main,16.0,per_unit
55355,136586,,4928,生抽,4汤勺生抽,4汤勺,seasoning,20.0,per_unit
55356,136586,,5787,老抽,2汤勺老抽,2汤勺,seasoning,10.0,per_unit
55357,136586,,7256,陈醋,2汤勺陈醋,2汤勺,seasoning,,unknown
55358,136586,,6588,蚝油,1汤勺蚝油,1汤勺,seasoning,5.0,per_unit
55359,136586,,1648,冰糖,1汤勺冰糖,1汤勺,seasoning,8.0,per_unit
55360,136586,,6203,茶勺芝麻油,1茶勺芝麻油,适量,seasoning,0.0,vague
55361,136586,,5134,盐,半汤勺盐(调整用),半汤勺,seasoning,2.5,per_unit
55362,136676,53,53,西兰花,1朵西兰花,1朵,main,300.0,per_unit
55363,136676,8,8,牛肉,500克牛肉,500克,main,500.0,explicit
55364,136711,41,41,鲜虾仁,鲜虾仁,适量,main,0.0,vague
55365,136711,14,14,番茄,番茄,适量,main,0.0,vague
55366,136711,19,19,黄瓜,黄瓜,适量,main,0.0,vague
55367,136711,,5050,白糖,白糖,适量,seasoning,0.0,vague
55368,136711,,5480,精盐,精盐,适量,seasoning,0.0,vague
55369,136711,1,1,葱花,葱花,适量,main,0.0,vague
55370,136711,3,3,姜片,姜片,适量,main,0.0,vague
55371,136711,,4321,淀粉,淀粉,适量,processed,0.0,vague
55372,136727,138,138,绿豆芽,350克绿豆芽,350克,main,350.0,explicit
55373,136727,,4115,油,25克油,25克,seasoning,25.0,explicit
55374,136727,2,2,蒜头,3瓣蒜头,3瓣,main,15.0,per_unit
55375,136727,,5160,盐或者鱼露,适量盐或者鱼露,适量,composite,0.0,vague
55376,136727,,6306,葱切段,1根葱切段,1根,other_food,100.0,per_unit
55377,136768,,6751,豆干,6块豆干,6块,processed,180.0,per_unit
55378,136768,27,27,芹菜,300g芹菜,300g,main,300.0,explicit
55379,136825,342,342,蛏子,500克蛏子,500克,main,500.0,explicit
55380,136825,3,3,姜片,3-4片姜片,4片,main,32.0,per_unit
55381,136825,1,1,葱,3-4根葱,4根,main,40.0,per_unit
55382,136825,,5100,白酒,2.5ml白酒,2.5ml,seasoning,2.5,explicit
55383,136825,,4928,生抽,20ml生抽,20ml,seasoning,20.0,explicit
55384,136825,,4115,油,适量油,适量,seasoning,0.0,vague
55385,136880,4,4,瘦肉,100克瘦肉,100克,main,100.0,explicit
55386,136880,41,41,虾仁,8个虾仁,8个,main,64.0,per_unit
55387,136880,52,52,鸡蛋清,1个鸡蛋清,1个,main,100.0,category
55388,136880,,4833,玉米淀粉,2克玉米淀粉,2克,seasoning,2.0,explicit
55389,136899,543,543,大薯,一斤大薯,一斤,main,500,explicit
55390,136899,,7913,黄片糖,四片（看个人口味）黄片糖,四片,seasoning,80,per_unit
55391,136899,,7405,面粉,适量面粉,适量,processed,0.0,vague
55392,136964,,6751,豆干,6块豆干,6块,processed,180.0,per_unit
55393,136964,27,27,芹菜,4根芹菜,4根,main,240.0,per_unit
55394,136964,10,10,五花肉,250克五花肉,250克,main,250.0,explicit
55395,136964,,4928,生抽,一勺生抽,一勺,seasoning,5,per_unit
55396,136964,2,2,蒜头,3瓣蒜头,3瓣,main,15.0,per_unit
55397,136964,,6588,蚝油,一勺蚝油,一勺,seasoning,5,per_unit
55398,136964,,6874,跟香蒜,2跟香蒜,适量,other_food,0.0,vague
55399,136966,,1319,买混合装菌菇,超市买的混合装150克菌菇,150克,generic,150.0,explicit
55400,136966,14,14,番茄,2个番茄,2个,main,400.0,per_unit
55401,136966,66,66,肥牛卷,150g肥牛卷,150g,main,150.0,explicit
55402,136966,,4928,生抽,2勺生抽,2勺,seasoning,10.0,per_unit
55403,136966,70,70,娃娃菜,1小颗娃娃菜,1小颗,main,200.0,per_unit
55404,136966,,4321,淀粉,3勺淀粉,3勺,processed,15.0,per_unit
55405,136994,,4115,油,100克油,100克,seasoning,100.0,explicit
55406,136994,,6634,蟹,5只蟹,5只,other_food,500.0,per_unit
55407,136994,,5489,糖,5克糖,5克,seasoning,5.0,explicit
55408,136994,,7952,黄酒,3勺黄酒,3勺,seasoning,15.0,per_unit
55409,136994,,5134,盐,5克盐,5克,seasoning,5.0,explicit
55410,136994,3,3,姜,6片姜,6片,main,48.0,per_unit
55411,136994,,6588,蚝油,半汤勺蚝油,半汤勺,seasoning,2.5,per_unit
55412,136994,,7093,醋,1勺醋,1勺,seasoning,5.0,per_unit
55413,136994,,4964,生粉,10g生粉,10g,processed,10.0,explicit
55414,136994,,4028,水,150克水,150克,other_food,150.0,explicit
55415,137041,,4143,油豆腐,15个左右油豆腐,15个,processed,150.0,per_unit
55416,137041,118,118,平菇,300克平菇,300克,main,300.0,explicit
55417,137041,10,10,五花肉,250克五花肉,250克,main,250.0,explicit
55418,137041,,3600,料酒,1勺料酒,1勺,seasoning,5.0,per_unit
55419,137041,,5787,老抽,2勺老抽,2勺,seasoning,10.0,per_unit
55420,137041,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
55421,137041,,5134,盐,适量盐,适量,seasoning,0.0,vague
55422,137041,,5489,糖,1勺糖,1勺,seasoning,5.0,per_unit
55423,137041,3,3,姜,3片姜,3片,main,24.0,per_unit
55424,137041,2,2,蒜,适量蒜,适量,main,0.0,vague
55425,137045,27,27,芹菜,300克芹菜,300克,main,300.0,explicit
55426,137045,,5821,肉丝,80克肉丝,80克,other_food,80.0,explicit
55427,137045,,6751,豆干,4块豆干,4块,processed,120.0,per_unit
55428,137045,,3600,料酒,少许料酒,少许,seasoning,0.0,vague
55429,137045,,5134,盐,少许盐,少许,seasoning,0.0,vague
55430,137045,,5489,糖,5克糖,5克,seasoning,5.0,explicit
55431,137045,,4115,油,20克油,20克,seasoning,20.0,explicit
55432,137047,110,110,茄子,茄子,适量,main,0.0,vague
55433,137047,,5830,肉末,肉末,适量,other_food,0.0,vague
55434,137047,,5134,盐,盐,适量,seasoning,0.0,vague
55435,137047,,5895,胡椒粉,胡椒粉,适量,seasoning,0.0,vague
55436,137047,,3600,料酒,料酒,适量,seasoning,0.0,vague
55437,137047,,4051,水淀粉,水淀粉,适量,seasoning,0.0,vague
55438,137047,,3791,杭椒粒,杭椒粒,适量,other_food,0.0,vague
55439,137047,,7602,香辣酱,香辣酱,适量,seasoning,0.0,vague
55440,137108,125,125,猪骨,200克猪骨,200克,main,200.0,explicit
55441,137108,,7701,鲗鱼,450克（一条大的）鲗鱼,450克,other_food,450.0,explicit
55442,137108,6,6,胡萝卜,1根（约200克）胡萝卜,1根,main,120.0,per_unit
55443,137108,509,509,粉葛,300克粉葛,300克,main,300.0,explicit
55444,137108,271,271,赤小豆,15克赤小豆,15克,main,15.0,explicit
55445,137108,,7254,陈皮,1片陈皮,1片,seasoning,20.0,per_unit
55446,137108,3,3,姜,4片姜,4片,main,32.0,per_unit
55447,137108,,7486,饭碗水,12饭碗水,适量,other_food,0.0,vague
55448,137157,,1856,剪碎土佬帽银耳,剪碎  适量土佬帽 银耳,适量,other_food,0.0,vague
55449,137157,,2587,土佬帽枸杞,适量土佬帽 枸杞,适量,other_food,0.0,vague
55450,137157,,2586,土佬帽冰糖,适量土佬帽 冰糖,适量,other_food,0.0,vague
55451,137157,,2588,土佬帽莲子,适量土佬帽 莲子,适量,other_food,0.0,vague
55452,137157,21,21,红枣,适量红枣,适量,main,0.0,vague
55453,137170,66,66,肥牛,250克肥牛,250克,main,250.0,explicit
55454,137170,46,46,金针菇,1把金针菇,1把,main,100.0,per_unit
55455,137170,14,14,西红柿,4个西红柿,4个,main,400.0,per_unit
55456,137170,,3600,料酒,1勺料酒,1勺,seasoning,5.0,per_unit
55457,137170,,5134,盐,2勺盐,2勺,seasoning,10.0,per_unit
55458,137170,,4928,生抽,3勺生抽,3勺,seasoning,15.0,per_unit
55459,137173,,4740,狮子草,250g狮子草,250g,other_food,250.0,explicit
55460,137173,6,6,胡萝卜,2根胡萝卜,2根,main,240.0,per_unit
55461,137173,3,3,姜片,3片姜片,3片,main,24.0,per_unit
55462,137173,,6622,蜜枣,1颗蜜枣,1颗,generic,150.0,category
55463,137173,,4768,猪瘦肉/猪骨,1斤猪瘦肉/猪骨,1斤,composite,500.0,explicit
55464,137173,,4028,清水,8碗清水,8碗,other_food,1500.0,per_unit
55465,137173,,5134,盐,1勺盐,1勺,seasoning,5.0,per_unit
55466,137237,,4753,猪手,猪手,适量,other_food,0.0,vague
55467,137237,33,33,黑木耳,黑木耳,适量,main,0.0,vague
55468,137237,3,3,姜片,姜片,适量,main,0.0,vague
55469,137237,1,1,葱段,葱段,适量,main,0.0,vague
55470,137237,,1565,八角,八角,适量,seasoning,0.0,vague
55471,137237,,3871,桂皮,桂皮,适量,seasoning,0.0,vague
55472,137237,,7525,香叶,香叶,适量,seasoning,0.0,vague
55473,137237,,7254,陈皮,陈皮,适量,seasoning,0.0,vague
55474,137237,1,1,葱末,葱末,适量,main,0.0,vague
55475,137237,2,2,蒜末,蒜末,适量,main,0.0,vague
55476,137264,14,14,番茄,两个番茄,两个,main,400,per_unit
55477,137264,7,7,鸡蛋,两个鸡蛋,两个,main,100,per_unit
55478,137264,1,1,葱花,葱花,适量,main,0.0,vague
55479,137264,,5134,盐,盐,适量,seasoning,0.0,vague
55480,137281,,7616,骨,一人份排骨,一人份,other_food,150.0,per_unit
55481,137281,,6258,菌菇,适量菌菇（蟹味菇）,适量,generic,0.0,vague
55482,137281,93,93,干香菇,5朵干香菇,5朵,main,15.0,per_unit
55483,137281,2,2,蒜头,3粒蒜头,3粒,main,6.0,per_unit
55484,137281,,4321,淀粉,适量淀粉,适量,processed,0.0,vague
55485,137281,,4928,生抽,1-2勺生抽,2勺,seasoning,10.0,per_unit
55486,137281,,6807,少量豆豉,少量豆豉（没有可不加）,适量,seasoning,0.0,vague
55487,137315,78,78,鱿鱼,鱿鱼,适量,main,0.0,vague
55488,137315,,4115,油,油,适量,seasoning,0.0,vague
55489,137315,2,2,蒜蓉,蒜蓉,适量,main,0.0,vague
55490,137315,,6488,蒸鱼酱油,蒸鱼酱油,适量,seasoning,0.0,vague
55491,137317,24,24,鸡,半只（不含腿）鸡,半只,main,50.0,per_unit
55492,137317,1,1,葱,一把葱,一把,main,10,per_unit
55493,137317,3,3,姜,一大块姜,一大块,main,8,per_unit
55494,137317,,5134,盐,适量盐,适量,seasoning,0.0,vague
55495,137317,,3600,少量料酒,少量料酒,适量,seasoning,0.0,vague
55496,137317,,2269,可选,可选，适量味精,适量,other_food,0.0,vague
55497,137365,382,382,鲳鱼,2条鲳鱼,2条,main,200.0,category
55498,137365,2,2,蒜瓣,3-5瓣大蒜瓣,5瓣,main,25.0,per_unit
55499,137365,3,3,姜片,若干姜片,若干,main,0.0,vague
55500,137365,,7639,高粱酒,若干高粱酒,若干,seasoning,0.0,vague
55501,137365,1,1,香葱,一把香葱,一把,main,10,per_unit
55502,137365,,2607,土鸡蛋大冰糖,土鸡蛋大一坨冰糖,一坨,other_food,,unknown
55503,137365,,4928,生抽,若干生抽,若干,seasoning,0.0,vague
55504,137365,,5787,老抽,若干老抽,若干,seasoning,0.0,vague
55505,137395,21,21,红枣,150克去核红枣,150克,main,150.0,explicit
55506,137395,7,7,鸡蛋,3个鸡蛋,3个,main,150.0,per_unit
55507,137395,,7405,面粉,450克面粉,450克,processed,450.0,explicit
55508,137395,,7067,酵母粉,5克酵母粉,5克,processed,5.0,explicit
55509,137395,,4663,牛奶,400克牛奶,400克,processed,400.0,explicit
55510,137395,,7905,黄油,20-60克（如果不介意糕体不够油润，可减黄油至20克）黄油,60克,seasoning,60.0,explicit
55511,137430,103,103,口蘑,6个口蘑,6个,main,150.0,category
55512,137430,6,6,胡萝卜,半根胡萝卜,半根,main,60.0,per_unit
55513,137430,11,11,青椒,1个青椒,1个,main,80.0,per_unit
55514,137430,3,3,姜,1片姜,1片,main,8.0,per_unit
55515,137430,2,2,蒜,2瓣蒜,2瓣,main,10.0,per_unit
55516,137430,,4928,生抽,半勺生抽,半勺,seasoning,2.5,per_unit
55517,137430,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
55518,137468,3,3,姜片,5片姜片,5片,main,40.0,per_unit
55519,137468,,3600,料酒,3勺料酒,3勺,seasoning,15.0,per_unit
55520,137468,,5134,盐,10克盐,10克,seasoning,10.0,explicit
55521,137468,,1565,八角,1.5个八角,1.5个,seasoning,1.5,per_unit
55522,137468,57,57,枸杞,8粒枸杞,8粒,main,4.0,per_unit
55523,137468,,7040,酱油,1勺酱油,1勺,seasoning,5.0,per_unit
55524,137468,12,12,土豆,1个土豆,1个,main,150.0,per_unit
55525,137468,157,157,水果玉米,0.5根水果玉米,0.5根,main,25.0,category
55526,137468,,3993,段葱白,3段葱白,适量,other_food,0.0,vague
55527,137522,12,12,土豆,2个土豆,2个,main,300.0,per_unit
55528,137522,,5134,盐,适量盐,适量,seasoning,0.0,vague
55529,137522,1,1,葱,少许葱,少许,main,0.0,vague
55530,137522,,5489,糖,1小勺糖,1小勺,seasoning,5.0,per_unit
55531,137522,198,198,鲍鱼,只鲍鱼10,适量,main,0.0,vague
55532,137522,2,2,蒜,少许蒜,少许,main,0.0,vague
55533,137522,,7698,鲍鱼汁,5-8勺鲍鱼汁,8勺,seasoning,40.0,per_unit
55534,137565,83,83,杏鲍菇,1个大个杏鲍菇,1个,main,50.0,per_unit
55535,137565,4,4,猪肉,适量猪肉,适量,main,0.0,vague
55536,137565,1,1,小葱,两三颗小葱,两三颗,main,30,per_unit
55537,137565,3,3,姜,1小块生姜,1小块,main,8.0,per_unit
55538,137565,,6588,蚝油,适量蚝油,适量,seasoning,0.0,vague
55539,137565,,5134,盐,适量盐,适量,seasoning,0.0,vague
55540,137565,,7977,黑椒粉,适量黑椒粉,适量,seasoning,0.0,vague
55541,137565,,5787,老抽,适量老抽,适量,seasoning,0.0,vague
55542,137565,,4321,淀粉,适量淀粉,适量,processed,0.0,vague
55543,137603,70,70,娃娃菜,颗娃娃菜1,适量,main,0.0,vague
55544,137603,,5443,粉丝,把粉丝2,适量,processed,0.0,vague
55545,137603,,7781,鸡米花,1份鸡米花,1份,other_food,100.0,category
55546,137603,14,14,番茄,1个番茄,1个,main,200.0,per_unit
55547,137611,83,83,杏鲍菇,500克杏鲍菇,500克,main,500.0,explicit
55548,137611,,2873,孜然粒,适量孜然粒,适量,other_food,0.0,vague
55549,137611,2,2,蒜,4-5瓣蒜,5瓣,main,25.0,per_unit
55550,137611,,4928,生抽,2勺生抽,2勺,seasoning,10.0,per_unit
55551,137611,,5787,老抽,1勺老抽,1勺,seasoning,5.0,per_unit
55552,137611,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
55553,137611,,5489,糖,1小勺糖,1小勺,seasoning,5.0,per_unit
55554,137611,,2872,孜然粉,适量孜然粉,适量,seasoning,0.0,vague
55555,137611,,6909,辣椒粉,适量辣椒粉,适量,seasoning,0.0,vague
55556,137614,,6840,贝肉,一盒贝肉,一盒,other_food,100,category
55557,137614,,4865,瓣,若干瓣，做成蒜蓉蒜,若干,other_food,0.0,vague
55558,137614,3,3,姜,切丝姜,适量,main,0.0,vague
55559,137614,,3600,料酒,1勺料酒,1勺,seasoning,5.0,per_unit
55560,137614,,2980,少点点生抽,少点点生抽,适量,other_food,0.0,vague
55561,137614,,3510,掰块辣椒,掰块辣椒,适量,other_food,0.0,vague
55562,137614,,2512,四分之一切丝洋葱,四分之一切丝洋葱,适量,other_food,0.0,vague
55563,137614,50,50,红辣椒,少许红辣椒,少许,main,0.0,vague
55564,137618,4,4,猪肉,80克猪肉,80克,main,80.0,explicit
55565,137618,,5060,白胡椒粉,1克白胡椒粉,1克,seasoning,1.0,explicit
55566,137618,,2815,姜粉,1克姜粉,1克,seasoning,1.0,explicit
55567,137618,,5134,盐,1-2克盐,2克,seasoning,2.0,explicit
55568,137618,,6588,蚝油,1小勺蚝油,1小勺,seasoning,5.0,per_unit
55569,137618,,5050,白糖,0.5-1克白糖,1克,seasoning,1.0,explicit
55570,137618,,4833,玉米淀粉,1勺玉米淀粉,1勺,seasoning,5.0,per_unit
55571,137618,9,9,香菜,2颗香菜,2颗,main,20.0,per_unit
55572,137618,46,46,金针菇,适量金针菇,适量,main,0.0,vague
55573,137618,,1978,千禧果,2个千禧果,2个,other_food,200.0,per_unit
55574,137618,,1728,几滴芝麻香油,几滴芝麻香油,适量,seasoning,0.0,vague
55575,137632,225,225,猪排,猪排,适量,main,0.0,vague
55576,137632,83,83,杏鲍菇,杏鲍菇,适量,main,0.0,vague
55577,137632,,7984,黑胡椒,黑胡椒,适量,seasoning,0.0,vague
55578,137632,,1648,冰糖,冰糖,适量,seasoning,0.0,vague
55579,137632,,4957,生抽酱油,生抽酱油,适量,seasoning,0.0,vague
55580,137632,,5647,红酒醋,红酒醋,适量,seasoning,0.0,vague
55581,137632,2,2,蒜,大蒜,适量,main,0.0,vague
55582,137632,,5134,盐,盐,适量,seasoning,0.0,vague
55583,137632,,4115,油,油,适量,seasoning,0.0,vague
55584,137667,30,30,南瓜,1只小南瓜,1只,main,800.0,per_unit
55585,137667,7,7,鸡蛋,1个鸡蛋,1个,main,50.0,per_unit
55586,137667,113,113,鳕鱼,1块鳕鱼,1块,main,100.0,per_unit
55587,137667,53,53,西兰花,1朵西兰花,1朵,main,300.0,per_unit
55588,137797,,7274,随便克羊肉,随便克羊肉,适量,other_food,0.0,vague
55589,137797,,6088,花椒,适量花椒，八角，香叶,适量,seasoning,0.0,vague
55590,137797,59,59,萝卜,2根萝卜,2根,main,200.0,per_unit
55591,137797,1,1,葱,3根葱,3根,main,30.0,per_unit
55592,137797,,2317,各差不多就行生抽老抽料酒,各差不多就行生抽老抽料酒,适量,seasoning,0.0,vague
55593,137857,,4753,猪手,半只猪手,半只,other_food,50.0,category
55594,137857,16,16,花生,少许（依个人爱好）花生,少许,main,0.0,vague
55595,137857,,6088,花椒,少许花椒，香叶，桂皮，香叶,少许,seasoning,0.0,vague
55596,137857,,1648,冰糖,适量冰糖,适量,seasoning,0.0,vague
55597,137857,3,3,姜,三片生姜,三片,main,24,per_unit
55598,137857,18,18,米椒,5～6个（依个人口味）小米椒,6个,main,600.0,per_unit
55599,137857,,3600,料酒,适量料酒，生抽，老抽,适量,seasoning,0.0,vague
55600,137857,2,2,蒜瓣,适量蒜瓣,适量,main,0.0,vague
55601,137863,7,7,鸡蛋,3个鸡蛋,3个,main,150.0,per_unit
55602,137863,,2715,大蛤,5个大蛤,5个,other_food,500.0,per_unit
55603,137863,1,1,大葱,2根大葱,2根,main,20.0,per_unit
55604,137863,3,3,姜,3片姜,3片,main,24.0,per_unit
55605,137863,,5895,胡椒粉,1小勺胡椒粉,1小勺,seasoning,2.0,per_unit
55606,137863,,5134,盐,1勺盐,1勺,seasoning,5.0,per_unit
55607,137863,,3600,料酒,1勺料酒,1勺,seasoning,5.0,per_unit
55608,137863,,5050,白糖,1小勺白糖,1小勺,seasoning,5.0,per_unit
55609,137864,,4619,熟牛蹄筋,熟牛蹄筋,适量,processed,0.0,vague
55610,137864,1,1,葱白,大葱白,适量,main,0.0,vague
55611,137864,,6588,蚝油,蚝油,适量,seasoning,0.0,vague
55612,137864,,1597,六月鲜酱油,六月鲜酱油,适量,seasoning,0.0,vague
55613,137864,,7040,酱油,红烧酱油,适量,seasoning,0.0,vague
55614,137868,12,12,土豆,1个土豆（中）,1个,main,150.0,per_unit
55615,137868,14,14,西红柿,1个西红柿（大）,1个,main,100.0,per_unit
55616,137868,66,66,肥牛,150克肥牛,150克,main,150.0,explicit
55617,137868,2,2,蒜,2瓣蒜,2瓣,main,10.0,per_unit
55618,137868,3,3,姜,3片姜,3片,main,24.0,per_unit
55619,137868,,7467,食油,适量食用油,适量,seasoning,0.0,vague
55620,137868,,5489,糖,1小勺糖,1小勺,seasoning,5.0,per_unit
55621,137868,,5134,盐,2小勺盐,2小勺,seasoning,10.0,per_unit
55622,137868,,6588,蚝油,1大勺蚝油,1大勺,seasoning,5.0,per_unit
55623,137868,,6509,蕃茄酱,1大勺蕃茄酱,1大勺,seasoning,,unknown
55624,137868,,4928,生抽,2大勺生抽,2大勺,seasoning,10.0,per_unit
55625,137868,1,1,葱,2根葱,2根,main,20.0,per_unit
55626,137868,,7538,香油,1大勺香油,1大勺,seasoning,5.0,per_unit
55627,137882,98,98,龙利鱼,400g龙利鱼,400g,main,400.0,explicit
55628,137882,14,14,西红柿,1个西红柿,1个,main,100.0,per_unit
55629,137882,,5004,番茄酱,2勺番茄酱,2勺,seasoning,20.0,per_unit
55630,137882,,5134,盐,1小勺盐,1小勺,seasoning,5.0,per_unit
55631,137882,,5489,糖,1小勺糖,1小勺,seasoning,5.0,per_unit
55632,137882,,2257,可无葱花,可无（装饰用）葱花（香菜）,适量,other_food,0.0,vague
55633,137882,,4928,生抽,1勺生抽,1勺,seasoning,5.0,per_unit
55634,137882,,4321,淀粉,1勺淀粉,1勺,processed,5.0,per_unit
55635,137884,112,112,鸡爪,鸡爪,适量,main,0.0,vague
55636,137884,,2161,卤水汁,卤水汁,适量,seasoning,0.0,vague
55637,137885,,4291,海肠,10只海肠,10只,processed,1000.0,per_unit
55638,137885,48,48,韭菜,250克韭菜,250克,main,250.0,explicit
55639,137885,,4928,生抽,1勺生抽,1勺,seasoning,5.0,per_unit
55640,137885,,662,/白胡椒粉,1/2勺白胡椒粉,2勺,composite,4.0,per_unit
55641,137885,,5134,盐,1勺盐,1勺,seasoning,5.0,per_unit
55642,137885,,4321,淀粉,1勺淀粉,1勺,processed,5.0,per_unit
55643,137885,,721,/鸡精,1/2勺鸡精,2勺,composite,6.0,per_unit
55644,137885,,7093,醋,1勺醋,1勺,seasoning,5.0,per_unit
55645,137885,,715,/香油,1/2勺香油,2勺,seasoning,10.0,per_unit
55646,137885,2,2,蒜,6瓣蒜,6瓣,main,30.0,per_unit
55647,137885,3,3,姜,6片生姜,6片,main,48.0,per_unit
55648,137887,,1985,午餐肉,半盒午餐肉,半盒,processed,15.0,per_unit
55649,137887,76,76,/包菜,1/4颗包菜,4颗,main,40.0,per_unit
55650,137887,1,1,葱,适量葱,适量,main,0.0,vague
55651,137887,3,3,姜,2片姜,2片,main,16.0,per_unit
55652,137887,2,2,蒜,2瓣蒜,2瓣,main,10.0,per_unit
55653,137887,,5134,盐,适量盐,适量,seasoning,0.0,vague
55654,137887,,5489,糖,适量糖,适量,seasoning,0.0,vague
55655,137887,,1951,十三香,适量十三香,适量,seasoning,0.0,vague
55656,137887,,4928,生抽,2勺生抽,2勺,seasoning,10.0,per_unit
55657,137887,,6588,蚝油,适量蚝油,适量,seasoning,0.0,vague
55658,137887,,7538,香油,适量香油,适量,seasoning,0.0,vague
55659,137887,,7785,鸡精,适量鸡精,适量,seasoning,0.0,vague
55660,137887,,3154,干辣椒,5个干辣椒,5个,seasoning,5.0,per_unit
55661,137887,,7256,陈醋,适量陈醋,适量,seasoning,0.0,vague
55662,137930,,2442,和牛粒,一盒（来日本后对分量很少有概念，不是盒就是个😓）和牛粒,一盒,composite,200,per_unit
55663,137930,5,5,洋葱,半个洋葱,半个,main,75.0,per_unit
55664,137930,,3600,料酒,2勺料酒,2勺,seasoning,10.0,per_unit
55665,137930,,4552,烤肉酱,一勺烤肉酱,一勺,seasoning,5,per_unit
55666,137930,,7984,黑胡椒,适量黑胡椒，七味粉,适量,seasoning,0.0,vague
55667,137930,3,3,姜片,2片姜片,2片,main,16.0,per_unit
55668,137930,,7467,食油,少许食用油,少许,seasoning,0.0,vague
55669,137938,227,227,扁豆,扁豆,适量,main,0.0,vague
55670,137938,,7305,雪菜,袋装雪菜,适量,processed,0.0,vague
55671,137938,2,2,蒜头,蒜头,适量,main,0.0,vague
55672,137938,,5134,盐,盐,适量,seasoning,0.0,vague
55673,137938,,7785,鸡精,鸡精,适量,seasoning,0.0,vague
55674,137979,8,8,牛肉,167克牛肉（黄瓜条）,167克,main,167.0,explicit
55675,137979,9,9,香菜,1把香菜,1把,main,10.0,per_unit
55676,137979,91,91,米辣,20克小米辣,20克,main,20.0,explicit
55677,137979,2,2,蒜,1个蒜,1个,main,5.0,per_unit
55678,137979,,6588,蚝油,2勺蚝油,2勺,seasoning,10.0,per_unit
55679,137979,,4928,生抽,2勺生抽,2勺,seasoning,10.0,per_unit
55680,137979,,5787,老抽,半勺老抽,半勺,seasoning,2.5,per_unit
55681,137979,,3600,料酒,2勺料酒,2勺,seasoning,10.0,per_unit
55682,137979,,4964,生粉,1勺生粉,1勺,processed,5.0,per_unit
55683,138012,11,11,青椒,4个青椒,4个,main,320.0,per_unit
55684,138012,4,4,猪肉,150g猪肉,150g,main,150.0,explicit
