dish_id,ingredient_id,source_ingredient_id,match_type
104066,109,109,direct
104089,1,1,direct
104089,3,3,direct
104089,5,5,direct
104089,323,323,direct
104109,1,1,direct
104109,2,2,direct
104109,3,3,direct
104109,4,37,ancestor
104109,37,37,direct
104121,20,20,direct
104131,3,3,direct
104131,30,30,direct
104131,181,181,direct
104167,3,3,direct
104167,6,6,direct
104167,8,8,direct
104167,80,80,direct
104173,1,1,direct
104173,2,2,direct
104173,3,3,direct
104173,5,5,direct
104173,7,7,direct
104177,1,1,direct
104177,4,4,direct
104177,5,5,direct
104177,110,110,direct
104190,39,39,direct
104190,61,61,direct
104190,100,100,direct
104190,120,120,direct
104190,166,166,direct
104190,443,443,direct
104198,1,1,direct
104198,3,3,direct
104198,382,382,direct
104217,1,1,direct
104217,3,3,direct
104217,5,5,direct
104217,6,6,direct
104217,8,82,ancestor
104217,12,12,direct
104217,82,82,direct
104227,108,108,direct
104263,3,3,direct
104350,1,1,direct
104376,2,2,direct
104376,8,338,ancestor
104376,148,148,direct
104376,338,338,direct
104389,265,265,direct
104412,8,152,ancestor
104412,115,115,direct
104412,152,152,direct
104420,29,29,direct
104421,1,1,direct
104423,1,1,direct
104423,2,2,direct
104423,3,3,direct
104423,18,18,direct
104423,36,36,direct
104423,110,110,direct
104439,7,7,direct
104439,418,418,direct
104473,3,3,direct
104495,5,5,direct
104495,49,49,direct
104495,315,315,direct
104505,3,3,direct
104505,17,17,direct
104505,29,29,direct
104540,14,14,direct
104540,69,69,direct
104558,116,116,direct
104571,6,6,direct
104571,11,11,direct
104571,13,13,direct
104576,340,340,direct
104595,1,1,direct
104595,2,2,direct
104595,3,3,direct
104595,17,17,direct
104604,1,1,direct
104604,2,2,direct
104604,3,3,direct
104604,7,7,direct
104656,1,1,direct
104656,2,2,direct
104656,3,3,direct
104677,1,1,direct
104677,3,3,direct
104677,108,108,direct
104703,1,1,direct
104703,83,83,direct
104708,11,11,direct
104708,80,80,direct
104764,6,6,direct
104764,12,12,direct
104772,14,14,direct
104772,65,65,direct
104802,30,30,direct
104826,4,204,ancestor
104826,24,24,direct
104826,68,68,direct
104826,96,96,direct
104826,180,180,direct
104826,204,204,direct
104826,332,332,direct
104843,153,153,direct
104848,1,1,split
104848,4,10,ancestor
104848,9,9,split
104848,10,10,direct
104848,393,393,direct
104870,1,1,direct
104870,23,23,direct
104870,103,103,direct
104872,1,1,direct
104872,142,142,direct
104872,590,590,direct
104916,7,7,direct
104917,3,3,direct
104917,21,21,direct
105020,2,2,direct
105020,3,3,direct
105020,49,49,direct
105020,161,161,direct
105034,1,1,direct
105034,2,2,direct
105034,9,9,direct
105034,110,110,direct
105039,1,1,direct
105039,3,3,direct
105039,108,108,direct
105045,4,4,direct
105045,198,198,direct
105045,213,213,direct
105057,17,17,direct
105083,2,2,direct
105083,76,76,direct
105094,1,1,direct
105094,2,2,direct
105094,14,14,direct
105112,2,2,direct
105112,3,3,direct
105118,1,1,direct
105118,2,2,direct
105118,5,5,direct
105118,11,11,direct
105118,91,91,direct
105118,110,110,direct
105124,83,83,direct
105124,104,104,direct
105135,2,2,direct
105135,3,3,direct
105135,15,15,direct
105135,24,15,ancestor
105135,27,27,direct
105168,1,1,direct
105168,7,7,direct
105168,41,41,direct
105168,590,41,ancestor
105172,14,14,direct
105172,130,130,direct
105174,11,11,direct
105183,6,6,direct
105183,145,145,direct
105191,362,362,direct
105227,2,2,direct
105227,3,3,direct
105227,5,5,direct
105227,14,14,direct
105227,381,381,direct
105233,6,6,direct
105233,8,8,direct
105233,115,115,direct
105253,1,1,split
105253,2,2,split
105253,18,18,direct
105253,264,264,direct
105256,108,108,direct
105276,2,2,direct
105276,3,3,direct
105316,9,9,direct
105349,1,1,direct
105349,3,3,direct
105349,156,156,direct
105351,2,2,direct
105351,110,110,direct
105375,2,2,direct
105375,145,145,direct
105407,3,3,direct
105407,6,6,direct
105407,11,11,direct
105407,78,78,direct
105422,5,5,direct
105422,11,11,direct
105435,12,12,direct
105440,7,7,direct
105454,1,1,direct
105454,7,7,direct
105454,29,29,direct
105454,103,103,direct
105467,2,2,direct
105467,3,3,direct
105467,9,9,direct
105467,22,22,direct
105467,50,50,direct
105467,110,110,direct
105467,111,111,direct
105484,1,1,direct
105484,2,2,direct
105515,3,3,direct
105516,1,1,direct
105516,2,2,direct
105516,3,3,direct
105516,18,18,direct
105516,590,590,direct
105522,6,6,direct
105522,134,134,direct
105522,258,258,direct
105524,11,11,direct
105524,12,12,direct
105556,2,2,direct
105556,3,3,direct
105556,327,327,direct
105574,15,15,direct
105574,24,15,ancestor
105574,29,29,direct
105581,2,2,direct
105581,7,7,direct
105587,2,2,direct
105587,31,31,direct
105607,2,2,direct
105607,8,8,direct
105607,18,18,direct
105607,27,27,direct
105616,142,142,direct
105692,1,1,direct
105692,7,7,direct
105692,41,41,direct
105692,590,41,ancestor
105765,1,1,direct
105765,3,3,direct
105765,21,21,direct
105765,23,23,direct
105765,24,589,ancestor
105765,57,57,direct
105765,59,59,direct
105765,589,589,direct
105785,3,3,direct
105785,8,8,direct
105785,9,9,direct
105785,91,91,direct
105880,53,53,direct
105903,2,2,direct
105903,7,7,direct
105903,69,69,direct
105941,1,1,direct
105941,3,3,direct
105941,4,10,ancestor
105941,5,5,direct
105941,6,6,direct
105941,10,10,direct
105941,11,11,direct
105950,1,1,direct
105950,2,2,direct
105950,12,12,direct
105970,3,3,direct
105970,5,5,direct
105970,6,6,direct
105970,9,9,direct
105970,27,27,direct
105970,74,74,direct
105970,101,101,direct
105974,1,1,direct
105974,2,2,direct
105974,9,9,direct
105992,7,7,direct
105992,9,9,direct
105992,59,59,direct
106017,1,1,direct
106017,3,3,direct
106017,4,10,ancestor
106017,10,10,direct
106022,6,6,direct
106022,12,12,direct
106022,27,27,direct
106083,1,1,direct
106083,7,7,direct
106083,517,517,direct
106113,1,1,direct
106113,7,7,direct
106113,14,14,direct
106116,1,1,direct
106116,14,14,direct
106116,178,178,direct
106117,11,11,direct
106117,12,12,direct
106117,49,49,direct
106136,2,2,direct
106136,3,3,direct
106136,8,82,ancestor
106136,59,59,direct
106136,82,82,direct
106157,2,2,direct
106182,1,1,direct
106182,7,7,direct
106182,11,11,direct
106182,41,41,direct
106182,590,41,ancestor
106200,5,5,direct
106200,83,83,direct
106207,1,1,direct
106207,2,2,direct
106207,3,3,direct
106207,83,83,direct
106214,2,2,direct
106214,150,150,direct
106236,1,1,split
106236,2,2,split
106236,3,3,split
106236,23,23,direct
106236,46,46,direct
106236,52,52,direct
106236,83,83,direct
106236,199,199,direct
106236,348,348,direct
106290,17,17,direct
106290,231,231,direct
106383,2,2,direct
106383,3,3,direct
106383,24,105,ancestor
106383,71,105,ancestor
106383,105,105,direct
106387,3,3,direct
106387,8,8,direct
106387,9,9,direct
106387,23,23,direct
106387,52,52,direct
106394,1,1,direct
106394,6,6,direct
106394,7,7,direct
106399,1,1,direct
106399,3,3,direct
106408,11,11,split
106408,50,50,split
106408,80,80,direct
106408,151,151,direct
106530,1,1,direct
106530,3,3,direct
106530,78,78,direct
106537,3,3,direct
106537,115,115,direct
106537,171,171,direct
106546,2,2,direct
106546,3,3,direct
106546,17,17,direct
106546,590,590,direct
106561,11,11,direct
106561,265,265,direct
106564,2,2,direct
106564,5,5,direct
106679,1,1,direct
106679,4,4,direct
106679,208,208,direct
106698,5,5,direct
106698,6,6,direct
106698,8,8,direct
106698,14,14,direct
106698,51,51,direct
106698,81,81,direct
106699,1,1,direct
106699,2,2,direct
106699,3,3,direct
106699,15,15,direct
106699,16,16,direct
106699,24,15,ancestor
106717,2,2,direct
106717,4,4,direct
106717,110,110,direct
106795,5,5,direct
106795,7,7,direct
106796,1,1,direct
106796,6,6,direct
106811,1,1,direct
106811,3,3,direct
106811,4,4,direct
106813,3,3,direct
106813,95,95,direct
106813,181,181,direct
106814,1,1,direct
106814,2,2,direct
106822,1,1,split
106822,3,3,split
106822,4,203,ancestor
106822,111,111,direct
106822,203,203,direct
106833,2,2,direct
106833,3,3,direct
106833,103,103,direct
106833,145,145,direct
106848,99,99,direct
106853,1,1,direct
106853,2,2,direct
106853,3,3,direct
106855,3,3,direct
106855,11,11,direct
106855,29,29,direct
106881,1,1,direct
106881,3,3,direct
106881,24,589,ancestor
106881,589,589,direct
106885,14,14,direct
106885,148,148,direct
106890,2,2,direct
106890,49,49,direct
106890,282,282,direct
106928,2,2,direct
106928,3,3,direct
106928,29,29,direct
106963,2,2,direct
106963,3,3,direct
106963,7,7,direct
106976,1,1,direct
106976,3,3,direct
106976,53,53,direct
106976,83,83,direct
106982,3,3,direct
106991,3,3,direct
106991,9,9,direct
106991,19,19,direct
106991,181,181,direct
107005,24,141,ancestor
107005,71,141,ancestor
107005,141,141,direct
107012,2,2,direct
107012,110,110,direct
107041,24,105,ancestor
107041,71,105,ancestor
107041,105,105,direct
107061,5,5,direct
107061,6,6,direct
107061,76,76,direct
107120,1,1,direct
107120,2,2,direct
107120,3,3,direct
107130,23,23,direct
107130,24,589,ancestor
107130,64,64,direct
107130,589,589,direct
107170,2,2,direct
107170,3,3,direct
107170,5,5,direct
107170,11,11,direct
107170,78,78,direct
107171,4,4,direct
107172,7,7,direct
107196,17,17,direct
107196,118,118,direct
107196,168,168,direct
107237,7,7,direct
107237,48,48,direct
107260,4,10,ancestor
107260,10,10,direct
107260,11,11,direct
107260,12,12,direct
107267,6,6,direct
107267,11,11,direct
107267,23,23,direct
107373,2,2,direct
107373,29,29,direct
107373,33,33,direct
107382,7,7,direct
107395,6,6,direct
107395,53,53,direct
107395,132,132,direct
107403,29,29,direct
107421,3,3,direct
107421,78,78,direct
107435,40,40,direct
107441,5,5,direct
107441,6,6,direct
107441,8,8,direct
107441,12,12,direct
107441,14,14,direct
107441,76,76,direct
107445,6,6,direct
107445,20,20,direct
107445,83,83,direct
107445,256,256,direct
107465,1,1,direct
107465,590,590,direct
107497,24,141,ancestor
107497,71,141,ancestor
107497,141,141,direct
107512,28,28,direct
107514,2,2,direct
107514,5,5,direct
107514,33,33,direct
107523,2,2,direct
107523,49,49,direct
107546,1,1,direct
107546,3,3,direct
107546,80,80,direct
107567,1,1,direct
107567,3,3,direct
107567,292,292,direct
107574,1,1,split
107574,2,2,split
107574,6,6,direct
107574,11,11,direct
107574,12,12,direct
107574,23,23,direct
107584,2,2,direct
107584,3,3,direct
107608,5,5,direct
107608,8,8,direct
107608,11,11,direct
107651,1,1,direct
107651,2,2,direct
107651,3,3,direct
107651,9,9,direct
107666,8,8,direct
107666,36,36,direct
107683,2,2,direct
107683,14,14,direct
107683,41,41,direct
107683,86,86,direct
107683,133,133,direct
107683,590,41,ancestor
107692,1,1,direct
107692,2,2,direct
107692,46,46,direct
107692,91,91,direct
107703,1,1,direct
107703,7,7,direct
107733,1,1,split
107733,2,2,split
107733,3,3,split
107733,5,5,direct
107733,11,11,direct
107733,78,78,direct
107763,3,3,direct
107763,28,28,direct
107764,1,1,direct
107764,2,2,direct
107764,3,3,direct
107764,436,436,direct
107768,1,1,direct
107768,4,10,ancestor
107768,7,7,direct
107768,10,10,direct
107768,11,11,direct
107814,9,9,direct
107814,73,73,direct
107835,1,1,direct
107835,2,2,direct
107835,110,110,direct
107840,74,74,direct
107862,11,11,direct
107963,2,2,direct
107963,4,10,ancestor
107963,10,10,direct
107963,130,130,direct
107996,2,2,direct
107996,46,46,direct
108011,1,1,direct
108011,4,10,ancestor
108011,10,10,direct
108011,91,91,direct
108011,115,115,direct
108011,130,130,direct
108021,7,7,direct
108021,15,15,direct
108021,24,15,ancestor
108034,5,5,direct
108034,15,15,direct
108034,24,15,ancestor
108034,284,284,direct
108039,2,2,direct
108039,11,11,direct
108039,110,110,direct
108087,1,1,direct
108087,2,2,direct
108087,8,8,direct
108087,9,9,direct
108087,11,11,direct
108102,1,1,direct
108102,91,91,direct
108112,3,3,direct
108112,21,21,direct
108112,24,24,direct
108112,57,57,direct
108112,359,359,direct
108130,1,1,direct
108130,2,2,direct
108130,7,7,direct
108130,118,118,direct
108158,2,2,direct
108158,5,5,direct
108158,17,17,direct
108158,309,309,direct
108164,2,2,direct
108164,12,12,direct
108184,1,1,direct
108205,2,2,direct
108205,3,3,direct
108205,24,241,ancestor
108205,71,241,ancestor
108205,241,241,direct
108222,6,6,direct
108222,15,15,direct
108222,16,16,direct
108222,19,19,direct
108222,24,15,ancestor
108224,145,145,direct
108281,7,7,direct
108281,24,589,ancestor
108281,589,589,direct
108281,590,590,direct
108287,1,1,direct
108287,2,2,direct
108287,7,7,direct
108287,265,265,direct
108293,1,1,direct
108334,2,2,direct
108334,6,6,direct
108334,11,11,direct
108334,12,12,direct
108335,1,1,direct
108335,3,3,direct
108335,4,10,ancestor
108335,10,10,direct
108359,4,10,ancestor
108359,10,10,direct
108359,27,27,direct
108374,40,40,direct
108398,1,1,direct
108398,3,3,direct
108398,4,37,ancestor
108398,7,7,direct
108398,33,33,direct
108398,37,37,direct
108398,115,115,direct
108398,153,153,direct
108460,13,13,direct
108468,7,7,direct
108468,337,337,direct
108507,1,1,direct
108507,91,91,direct
108541,1,1,direct
108541,3,3,direct
108541,12,12,direct
108541,91,91,direct
108566,243,243,direct
108680,23,23,direct
108681,1,1,direct
108681,2,2,direct
108681,63,63,direct
108721,2,2,direct
108721,3,3,direct
108721,5,5,direct
108721,11,11,direct
108721,12,12,direct
108721,19,19,direct
108721,24,24,direct
108726,3,3,direct
108726,20,20,direct
108726,73,73,direct
108754,3,3,direct
108754,4,10,ancestor
108754,10,10,direct
108774,2,2,direct
108774,3,3,direct
108774,4,10,ancestor
108774,10,10,direct
108774,27,27,direct
108774,92,92,direct
108788,3,3,direct
108791,266,266,direct
108793,3,3,direct
108793,4,10,ancestor
108793,10,10,direct
108824,2,2,direct
108824,53,53,direct
108829,4,4,direct
108829,13,13,direct
108829,23,23,direct
108870,1,1,direct
108870,3,3,direct
108870,24,216,ancestor
108870,216,216,direct
108899,2,2,direct
108899,3,3,direct
108899,4,10,ancestor
108899,6,6,direct
108899,10,10,direct
108899,12,12,direct
108899,93,93,direct
108900,2,2,direct
108900,4,4,direct
108900,109,109,direct
108937,361,361,direct
108981,3,3,direct
108981,17,17,direct
108981,33,33,direct
109021,1,1,split
109021,2,2,split
109021,3,3,split
109021,23,23,direct
109021,44,44,direct
109026,1,1,direct
109026,7,7,direct
109026,9,9,direct
109037,2,2,direct
109037,49,49,direct
109063,6,6,direct
109063,7,7,direct
109063,33,33,direct
109081,3,3,direct
109081,6,6,direct
109081,7,7,direct
109081,9,9,direct
109081,63,63,direct
109113,2,2,direct
109113,130,130,direct
109153,4,10,ancestor
109153,10,10,direct
109153,14,14,direct
109188,29,29,direct
109189,5,5,direct
109189,6,6,direct
109189,8,8,direct
109189,26,26,direct
109209,2,2,direct
109209,3,3,direct
109209,80,80,direct
109209,91,91,direct
109243,3,3,direct
109264,7,7,direct
109264,14,14,direct
109264,15,15,direct
109264,24,15,ancestor
109264,63,63,direct
109290,2,2,direct
109290,3,3,direct
109290,136,136,direct
109293,1,1,direct
109293,2,2,direct
109293,12,12,direct
109293,110,110,direct
109300,2,2,direct
109300,11,11,direct
109300,110,110,direct
109356,1,1,direct
109356,2,2,direct
109356,4,4,direct
109356,18,18,direct
109356,23,23,direct
109356,270,270,direct
109360,7,7,direct
109360,16,16,direct
109360,20,20,direct
109360,23,23,direct
109360,189,189,direct
109360,234,234,direct
109360,590,234,ancestor
109371,2,2,direct
109371,83,83,direct
109389,4,37,ancestor
109389,37,37,direct
109389,110,110,direct
109396,2,2,direct
109396,3,3,direct
109396,24,589,ancestor
109396,36,36,direct
109396,589,589,direct
109415,4,203,ancestor
109415,7,7,direct
109415,203,203,direct
109420,17,17,direct
109481,20,20,direct
109495,2,2,direct
109495,14,14,direct
109495,51,51,direct
109495,110,110,direct
109505,3,3,direct
109522,2,2,direct
109522,11,11,direct
109522,136,136,direct
109524,2,2,direct
109524,6,6,direct
109524,147,147,direct
109531,1,1,direct
109531,3,3,direct
109531,4,37,ancestor
109531,7,7,direct
109531,37,37,direct
109531,96,96,direct
109536,6,6,direct
109536,7,7,direct
109536,23,23,direct
109536,29,29,direct
109536,65,65,direct
109542,2,2,direct
109542,3,3,direct
109542,17,17,direct
109542,112,112,direct
109565,5,5,direct
109565,8,8,direct
109565,12,12,direct
109565,14,14,direct
109565,59,59,direct
109574,3,3,direct
109574,236,236,direct
109574,329,329,direct
109586,2,2,direct
109586,4,4,direct
109586,11,11,direct
109586,95,95,direct
109639,1,1,direct
109639,3,3,direct
109639,23,23,direct
109639,24,589,ancestor
109639,589,589,direct
109644,5,5,direct
109644,7,7,direct
109705,1,1,direct
109705,2,2,direct
109705,8,8,direct
109705,109,109,direct
109721,7,7,direct
109721,19,19,direct
109755,7,7,direct
109755,257,257,direct
109776,4,4,direct
109776,171,171,direct
109809,1,1,direct
109809,2,2,direct
109809,3,3,direct
109809,27,27,direct
109809,340,340,direct
109845,1,1,direct
109859,14,14,direct
109859,46,46,direct
109859,52,52,direct
109859,178,178,direct
109867,2,2,direct
109867,18,18,direct
109867,106,106,direct
109897,2,2,direct
109898,1,1,direct
109898,6,6,direct
109898,9,9,direct
109898,12,12,direct
109898,17,17,direct
109900,12,12,direct
109903,4,10,ancestor
109903,10,10,direct
109941,246,246,direct
109941,318,318,direct
109944,19,19,direct
109974,1,1,direct
109974,3,3,direct
109974,431,431,direct
110003,1,1,direct
110038,1,1,direct
110038,2,2,direct
110038,3,3,direct
110038,136,136,direct
110047,1,1,direct
110047,12,12,direct
110047,14,14,direct
110048,2,2,direct
110048,3,3,direct
110048,8,152,ancestor
110048,152,152,direct
110048,168,168,direct
110068,1,1,direct
110068,2,2,direct
110068,3,3,direct
110080,2,2,direct
110080,3,3,direct
110080,15,15,direct
110080,19,19,direct
110080,24,15,ancestor
110084,3,3,direct
110084,101,101,direct
110122,6,6,direct
110122,8,8,direct
110122,27,27,direct
110124,1,1,split
110124,3,3,split
110124,7,7,direct
110124,14,14,direct
110124,167,167,direct
110129,80,80,direct
110142,4,125,ancestor
110142,6,6,direct
110142,21,21,direct
110142,125,125,direct
110193,1,1,direct
110193,6,6,direct
110193,278,278,direct
110193,375,375,direct
110202,1,1,direct
110202,2,2,direct
110202,3,3,direct
110202,24,589,ancestor
110202,26,26,direct
110202,194,194,direct
110202,589,589,direct
110271,2,2,direct
110271,70,70,direct
110287,8,82,ancestor
110287,12,12,direct
110287,82,82,direct
110296,4,4,direct
110296,7,7,direct
110296,48,48,direct
110315,1,1,direct
110315,2,2,direct
110315,3,3,direct
110318,29,29,direct
110320,2,2,direct
110320,220,220,direct
110344,2,2,direct
110344,5,5,direct
110344,14,14,direct
110344,15,15,direct
110344,22,22,direct
110344,24,15,ancestor
110344,95,95,direct
110344,110,110,direct
110353,1,1,direct
110353,2,2,direct
110353,9,9,direct
110353,83,83,direct
110376,1,1,direct
110376,2,2,direct
110376,7,7,direct
110433,2,2,direct
110442,2,2,direct
110442,12,12,direct
110457,2,2,direct
110457,84,84,direct
110477,7,7,direct
110477,69,69,direct
110482,33,33,direct
110482,57,57,direct
110482,153,153,direct
110482,184,184,direct
110482,400,400,direct
110482,433,433,direct
110489,2,2,direct
110489,62,62,direct
110489,88,88,direct
110491,3,3,direct
110491,57,57,direct
110491,546,546,direct
110506,22,22,direct
110506,41,41,direct
110506,53,53,direct
110506,90,90,direct
110506,177,177,direct
110506,590,41,ancestor
110624,1,1,direct
110624,4,4,direct
110624,93,93,direct
110635,2,2,direct
110635,50,50,direct
110637,1,1,direct
110637,2,2,direct
110637,68,68,direct
110637,150,150,direct
110637,322,322,direct
110640,1,1,direct
110640,3,3,direct
110640,8,197,ancestor
110640,197,197,direct
110653,2,2,direct
110653,362,362,direct
110660,5,5,direct
110660,6,6,direct
110660,12,12,direct
110660,14,14,direct
110660,60,60,direct
110675,7,7,direct
110675,258,258,direct
110710,1,1,direct
110710,2,2,direct
110710,24,24,direct
110713,1,1,direct
110713,3,3,direct
110723,1,1,direct
110723,3,3,direct
110723,4,4,direct
110723,6,6,direct
110723,362,362,direct
110753,336,336,direct
110755,1,1,direct
110755,3,3,direct
110755,52,52,direct
110755,58,58,direct
110755,145,145,direct
110755,165,165,direct
110812,1,1,direct
110830,3,3,direct
110830,4,287,ancestor
110830,287,287,direct
110841,6,6,direct
110841,19,19,direct
110841,41,41,direct
110841,590,41,ancestor
110845,1,1,direct
110845,2,2,direct
110845,3,3,direct
110845,5,5,direct
110845,12,12,direct
110845,24,589,ancestor
110845,589,589,direct
110847,3,3,direct
110847,5,5,direct
110860,1,1,direct
110860,2,2,direct
110860,3,3,direct
110860,11,11,direct
110860,340,340,direct
110867,1,1,direct
110867,11,11,direct
110867,132,132,direct
110907,4,4,direct
110907,48,48,direct
110920,3,3,direct
110920,24,589,ancestor
110920,33,33,direct
110920,107,107,direct
110920,589,589,direct
110931,2,2,direct
110931,53,53,direct
111054,1,1,direct
111054,3,3,direct
111054,4,10,ancestor
111054,10,10,direct
111054,17,17,direct
111062,2,2,direct
111098,2,2,direct
111098,9,9,direct
111098,59,59,direct
111098,115,115,direct
111130,7,7,direct
111130,29,29,direct
111144,14,14,direct
111144,92,92,direct
111163,1,1,direct
111163,2,2,direct
111163,4,10,ancestor
111163,7,7,direct
111163,10,10,direct
111163,12,12,direct
111163,84,84,direct
111178,4,10,ancestor
111178,10,10,direct
111178,115,115,direct
111184,1,1,split
111184,2,2,split
111184,3,3,split
111184,4,4,direct
111184,7,7,direct
111184,33,33,direct
111229,27,27,direct
111229,103,103,direct
111234,1,1,direct
111234,243,243,direct
111291,11,11,direct
111350,2,2,direct
111350,11,11,direct
111350,174,174,direct
111353,1,1,split
111353,2,2,split
111353,3,3,split
111353,169,169,direct
111427,1,1,direct
111427,2,2,direct
111427,7,7,direct
111430,3,3,direct
111430,129,129,direct
111483,1,1,direct
111483,11,11,direct
111483,15,15,direct
111483,24,15,ancestor
111514,2,2,direct
111514,590,590,direct
111536,1,1,direct
111536,2,2,direct
111536,70,70,direct
111540,33,33,direct
111553,3,3,direct
111553,24,24,direct
111553,321,321,direct
111578,4,4,direct
111578,6,6,direct
111578,19,19,direct
111578,129,129,direct
111590,23,23,direct
111590,221,221,direct
111603,3,3,direct
111603,14,14,direct
111604,2,2,direct
111604,3,3,direct
111641,30,30,direct
111641,407,407,direct
111695,2,2,direct
111695,168,168,direct
111712,1,1,direct
111712,2,2,direct
111712,76,76,direct
111713,3,3,direct
111713,14,14,direct
111713,27,27,direct
111713,110,110,direct
111729,3,3,direct
111729,11,11,split
111729,12,12,direct
111729,49,49,split
111761,3,3,direct
111839,2,2,direct
111839,17,17,direct
111842,1,1,direct
111842,2,2,direct
111842,83,83,direct
111850,2,2,direct
111850,12,12,direct
111850,20,20,direct
111850,47,47,direct
111853,1,1,direct
111853,2,2,direct
111853,3,3,direct
111853,11,11,direct
111865,1,1,direct
111865,6,6,direct
111865,7,7,direct
111865,18,18,direct
111865,41,41,direct
111865,60,60,direct
111865,590,41,ancestor
111881,2,2,direct
111881,91,91,direct
111881,221,221,direct
111882,3,3,direct
111882,4,10,ancestor
111882,7,7,direct
111882,10,10,direct
111882,15,15,direct
111882,24,15,ancestor
111882,29,29,direct
111882,41,41,direct
111882,266,266,direct
111882,590,41,ancestor
111945,1,1,direct
111945,6,6,direct
111945,33,33,direct
111945,46,46,direct
111945,70,70,direct
111967,59,59,direct
111984,1,1,direct
111984,30,30,direct
112067,7,7,direct
112072,1,1,direct
112072,2,2,direct
112072,3,3,direct
112072,8,8,direct
112072,74,74,direct
112073,11,11,direct
112077,1,1,direct
112077,7,7,direct
112077,14,14,direct
112108,2,2,direct
112108,3,3,direct
112126,4,204,ancestor
112126,16,16,direct
112126,21,21,direct
112126,204,204,direct
112141,1,1,direct
112141,3,3,direct
112141,49,49,direct
112141,392,392,direct
112167,5,5,direct
112167,27,27,direct
112167,590,590,direct
112180,19,19,direct
112180,49,49,direct
112242,3,3,direct
112242,24,24,direct
112242,169,169,direct
112261,2,2,direct
112261,138,138,direct
112273,1,1,direct
112273,3,3,direct
112273,12,12,direct
112273,198,198,direct
112281,1,1,direct
112281,2,2,direct
112281,11,11,direct
112281,12,12,direct
112281,15,15,direct
112281,24,15,ancestor
112281,49,49,direct
112288,1,1,split
112288,3,3,split
112288,24,589,ancestor
112288,589,589,direct
112311,1,1,split
112311,2,2,split
112311,3,3,split
112311,11,11,direct
112311,261,261,direct
112316,1,1,direct
112316,2,2,direct
112316,3,3,direct
112316,382,382,direct
112335,2,2,direct
112335,3,3,direct
112342,2,2,direct
112342,264,264,direct
112369,5,5,direct
112369,11,11,direct
112369,24,589,ancestor
112369,49,49,direct
112369,589,589,direct
112373,1,1,direct
112373,2,2,direct
112373,7,7,direct
112373,14,14,direct
112380,23,23,direct
112418,3,3,direct
112418,24,143,ancestor
112418,143,143,direct
112418,169,169,direct
112446,7,7,direct
112446,198,198,direct
112482,2,2,direct
112482,29,29,direct
112498,3,3,direct
112498,17,17,direct
112498,41,41,direct
112498,81,81,direct
112498,590,41,ancestor
112514,1,1,split
112514,2,2,split
112514,3,3,direct
112514,21,21,direct
112514,23,23,direct
112514,184,184,direct
112522,2,2,direct
112522,6,6,direct
112522,46,46,direct
112524,2,2,direct
112524,11,11,direct
112593,1,1,direct
112593,4,4,direct
112593,27,27,direct
112594,4,4,direct
112594,221,221,direct
112597,2,2,direct
112597,5,5,direct
112597,6,6,direct
112597,14,14,direct
112597,227,227,direct
112598,2,2,direct
112598,49,49,direct
112622,1,1,direct
112622,2,2,direct
112622,3,3,direct
112632,2,2,direct
112632,3,3,direct
112632,12,12,direct
112663,1,1,direct
112663,3,3,direct
112683,76,76,direct
112686,1,1,direct
112686,2,2,direct
112686,3,3,direct
112686,4,4,direct
112686,110,110,direct
112701,1,1,direct
112701,49,49,direct
112701,81,81,direct
112733,1,1,direct
112733,3,3,direct
112746,9,9,direct
112746,12,12,direct
112750,1,1,direct
112750,2,2,direct
112750,3,3,direct
112763,2,2,direct
112763,109,109,direct
112775,2,2,direct
112775,3,3,direct
112775,76,76,direct
112820,1,1,direct
112820,3,3,direct
112820,126,126,direct
112861,2,2,direct
112861,3,3,direct
112861,12,12,direct
112933,2,2,direct
112933,3,3,direct
112933,4,4,direct
112933,17,17,direct
112933,27,27,direct
112939,2,2,direct
112939,8,8,direct
112939,18,18,direct
112944,5,5,direct
112944,6,6,direct
112944,23,23,direct
112944,69,69,direct
112959,2,2,direct
112959,3,3,direct
112959,24,24,direct
112970,12,12,direct
112970,14,14,direct
112972,7,7,direct
112972,126,126,direct
113012,1,1,direct
113012,2,2,direct
113012,9,9,direct
113012,50,50,direct
113060,63,63,direct
113088,1,1,split
113088,3,3,split
113088,11,11,direct
113088,12,12,direct
113088,17,17,direct
113123,113,113,direct
113133,2,2,direct
113133,53,53,direct
113133,83,83,direct
113193,7,7,direct
113230,1,1,direct
113230,2,2,direct
113230,3,3,direct
113230,78,78,direct
113266,1,1,split
113266,2,2,split
113266,3,3,split
113266,48,48,direct
113293,2,2,direct
113293,4,4,direct
113293,145,145,direct
113294,1,1,direct
113294,2,2,direct
113294,40,40,direct
113296,1,1,direct
113296,6,6,direct
113296,7,7,direct
113310,1,1,direct
113310,3,3,direct
113310,4,287,ancestor
113310,220,220,direct
113310,287,287,direct
113346,3,3,direct
113346,11,11,direct
113356,1,1,direct
113356,3,3,direct
113356,46,46,direct
113356,49,49,direct
113356,78,78,direct
113360,4,10,ancestor
113360,10,10,direct
113386,2,2,direct
113386,6,6,direct
113386,33,33,direct
113386,96,96,direct
113386,109,109,direct
113405,2,2,direct
113405,3,3,direct
113405,50,50,direct
113410,4,4,direct
113410,80,80,direct
113420,74,74,direct
113442,2,2,direct
113442,6,6,direct
